Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Blitz game,https://lichess.org/nDYKOEG4,2024.08.01,-,cirkin29,IOANN1978,0-1,2024.08.01,17:15:06,1812,1874,,,C62,Ruy Lopez: Steinitz Defense,180+2,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... d6 4. h3 4... a6 5. Ba4 5... Nf6 6. d3 6...
Be7 7. Nbd2 7... O-O 8. Bb3 8... Be6 9. a3 9... h6 10. O-O 10... Na5 11. Ba2 11... Bxa2 12.
Rxa2 12... b5 13. Nh2 13... Nc6 14. Ndf3 14... Qd7 15. c3 15... Qe6 16.
Ra1 16... Nh7 17. a4 17... f5 18. axb5 18... axb5 19. Rxa8 19... Rxa8 20. exf5 20... Qxf5 21. d4 21... e4 22. Nd2 22...
d5 23. Nb3 23... Rf8 24. f3 24... Bd6 25. fxe4 25... Qxe4 26. Rxf8 26... Nxf8 27. Nd2 27... Qf4 28. Ndf3 28... Qg3 29.
Be3 29... Ng6 30. Bf2 30... Qf4 31. Qe1 31... Kh7 32. Ng4 32... h5 33.
Nge5 33... Ncxe5 34. Nxe5 34... Nxe5 35. Bg3 35... Nf3 36. gxf3 36... Qxg3 37. Qxg3 37... Bxg3",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:02 3... 0:02:53 4. 0:03:02 4... 0:02:54 5. 0:03:03 5... 0:02:55 6. 0:03:04 6... 0:02:55 7. 0:03:02 7... 0:02:56 8. 0:03:03 8... 0:02:56 9. 0:03:02 9... 0:02:53 10. 0:03:03 10... 0:02:54 11. 0:03:03 11... 0:02:54 12. 0:03:05 12... 0:02:55 13. 0:03:00 13... 0:02:55 14. 0:03:01 14... 0:02:48 15. 0:02:55 15... 0:02:49 16. 0:02:56 16... 0:02:49 17. 0:02:49 17... 0:02:49 18. 0:02:45 18... 0:02:50 19. 0:02:46 19... 0:02:51 20. 0:02:44 20... 0:02:52 21. 0:02:45 21... 0:02:49 22. 0:02:44 22... 0:02:50 23. 0:02:40 23... 0:02:45 24. 0:02:38 24... 0:02:32 25. 0:02:37 25... 0:02:24 26. 0:02:37 26... 0:02:26 27. 0:02:32 27... 0:02:19 28. 0:02:31 28... 0:02:18 29. 0:02:28 29... 0:02:14 30. 0:02:29 30... 0:02:15 31. 0:02:23 31... 0:02:12 32. 0:02:09 32... 0:02:06 33. 0:02:03 33... 0:01:42 34. 0:02:00 34... 0:01:41 35. 0:01:50 35... 0:01:36 36. 0:01:50 36... 0:01:37 37. 0:01:51 37... 0:01:38
Rated Blitz game,https://lichess.org/y7nzLQP4,2024.08.01,-,szachowepodziemie3,zlatkoz26,0-1,2024.08.01,17:15:04,1990,1962,,,B02,Alekhine Defense: Normal Variation,180+2,Normal,"1. e4 1... Nf6 2. e5 2... Nd5 3. Nf3 3... e6 4. d4 4... d6 5. c4 5... Nb6 6. exd6 6...
cxd6 7. Nc3 7... Be7 8. Be3 8... Bf6 9. Bd3 9... Nc6 10. O-O 10... Nb4 11. a3 11... Nxd3 12.
Qxd3 12... Bd7 13. c5 13... dxc5 14. dxc5 14... Bxc3 15. Qxc3 15... Nd5 16.
Qd3 16... Bc6 17. Ne5 17... O-O 18. Nxc6 18... bxc6 19. b4 19... a6 20.
Rab1 20... Qf6 21. Bd4 21... e5 22. Bb2 22... Qe6 23. Rfe1 23... f6 24.
Bc3 24... Rfd8 25. Qc2 25... Nf4 26. Rbd1 26... Qg4 27. f3 27... Qg5 28.
Bd2 28... Qxg2",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:00 3. 0:02:51 3... 0:03:00 4. 0:02:50 4... 0:03:00 5. 0:02:51 5... 0:03:01 6. 0:02:47 6... 0:03:01 7. 0:02:44 7... 0:03:02 8. 0:02:45 8... 0:03:01 9. 0:02:45 9... 0:03:01 10. 0:02:44 10... 0:03:02 11. 0:02:41 11... 0:03:02 12. 0:02:43 12... 0:03:02 13. 0:02:42 13... 0:03:02 14. 0:02:44 14... 0:02:55 15. 0:02:27 15... 0:02:53 16. 0:02:28 16... 0:02:48 17. 0:02:25 17... 0:02:41 18. 0:02:24 18... 0:02:40 19. 0:02:26 19... 0:02:32 20. 0:02:15 20... 0:02:31 21. 0:02:15 21... 0:02:31 22. 0:02:15 22... 0:02:25 23. 0:02:15 23... 0:02:23 24. 0:02:14 24... 0:02:20 25. 0:02:14 25... 0:02:09 26. 0:02:11 26... 0:02:00 27. 0:02:10 27... 0:01:50 28. 0:02:09 28... 0:01:39
Rated Blitz game,https://lichess.org/JpYBQwBo,2024.08.01,-,Khaledhen,asbmd,0-1,2024.08.01,17:15:04,1376,1341,,,C45,Scotch Game,180+2,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. d4 3... exd4 4. Nxd4 4... Be7 5.
Nxc6 5... dxc6 6. Qxd8 6... Bxd8 7. Bc4 7...
b5 8. Bb3 8... Nf6 9.
Nc3 9... Be6 10. a3 10... Bxb3 11. cxb3 11... O-O 12. a4 12... a6 13.
axb5 13... cxb5 14. Nxb5 14... Re8 15. f3 15...
c6 16. Nd6 16... Re7 17. Bf4 17... Bc7 18. e5 18... Nd5 19. Bg3 19... Bxd6 20. f4 20... Bc7 21. O-O-O 21... Rb8 22. Rd4 22... Rxb3 23. Rc4 23... g6 24. Rxc6 24... Nb4 25. Rf6 25... Na2 26. Kb1 26... Nb4 27.
Bh4 27... a5 28. Kc1 28... Rd7 29. Rd6 29... Bxd6 30. exd6 30... Rxd6 31. Re1 31... Na2 32. Kc2 32... Rb8 33. Bg5 33... Rc8 34. Kb1 34... Nb4 35. Bh6 35... Nd5 36.
Rd1 36... Rcd8 37. Bg5 37... R8d7 38. Bh6 38... Ne3 39. Re1 39... Rd1 40.
Rxd1 40... Rxd1 41. Ka2 41... Rd4 42. f5 42...
Nxg2 43. fxg6 43... fxg6 44. Kb3 44... Rh4 45.
Bg5 45... Rxh2 46. Ka4 46... Rh5 47. Bf6 47... Ne3 48. Bc3 48... Nc4 49.
Kb3 49... Nb6 50. Bxa5 50... Rxa5 51. Kb4 51... Rf5 52. b3 52... h5 53.
Kc3 53... h4 54. Kd2 54... h3 55. Ke2",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:01 3. 0:03:02 3... 0:03:02 4. 0:03:04 4... 0:03:03 5. 0:02:56 5... 0:03:04 6. 0:02:57 6... 0:03:06 7. 0:02:53 7... 0:02:56 8. 0:02:51 8... 0:02:56 9. 0:02:52 9... 0:02:54 10. 0:02:50 10... 0:02:52 11. 0:02:52 11... 0:02:51 12. 0:02:50 12... 0:02:51 13. 0:02:51 13... 0:02:49 14. 0:02:52 14... 0:02:47 15. 0:02:46 15... 0:02:38 16. 0:02:43 16... 0:02:22 17. 0:02:34 17... 0:02:15 18. 0:02:26 18... 0:02:16 19. 0:02:24 19... 0:02:14 20. 0:02:21 20... 0:02:11 21. 0:02:20 21... 0:02:10 22. 0:02:08 22... 0:02:07 23. 0:02:09 23... 0:01:49 24. 0:02:08 24... 0:01:47 25. 0:01:31 25... 0:01:43 26. 0:01:32 26... 0:01:44 27. 0:01:27 27... 0:01:39 28. 0:01:23 28... 0:01:36 29. 0:00:45 29... 0:01:35 30. 0:00:47 30... 0:01:35 31. 0:00:46 31... 0:01:30 32. 0:00:45 32... 0:01:30 33. 0:00:37 33... 0:01:30 34. 0:00:37 34... 0:01:30 35. 0:00:32 35... 0:01:13 36. 0:00:25 36... 0:01:08 37. 0:00:23 37... 0:01:08 38. 0:00:17 38... 0:01:08 39. 0:00:10 39... 0:01:06 40. 0:00:11 40... 0:01:07 41. 0:00:12 41... 0:01:06 42. 0:00:11 42... 0:01:05 43. 0:00:11 43... 0:01:01 44. 0:00:10 44... 0:00:59 45. 0:00:10 45... 0:00:57 46. 0:00:08 46... 0:00:57 47. 0:00:08 47... 0:00:53 48. 0:00:05 48... 0:00:52 49. 0:00:04 49... 0:00:46 50. 0:00:05 50... 0:00:46 51. 0:00:05 51... 0:00:43 52. 0:00:06 52... 0:00:44 53. 0:00:05 53... 0:00:43 54. 0:00:07 54... 0:00:45 55. 0:00:08
Rated Blitz game,https://lichess.org/xk5rlxWp,2024.08.01,-,valerioluconi,abhichess05,0-1,2024.08.01,17:15:04,1587,1591,,,B13,Caro-Kann Defense: Exchange Variation,180+2,Normal,"1. e4 1... c6 2. Nf3 2... d5 3. exd5 3... cxd5 4. d4 4... Nc6 5. Nc3 5... Bg4 6. Be2 6...
e6 7. h3 7... Bxf3 8.
Bxf3 8... Nf6 9. Bg5 9... Be7 10. O-O 10... O-O 11. Re1 11... Rc8 12.
Qd3 12... Qb6 13. Bxf6 13... Bxf6 14. Ne2 14... Nb4 15. Qb3 15... Nxc2 16.
Qxb6 16... axb6 17. Rec1 17... Nxa1 18. Rxa1 18... Rc2 19. b3 19... Rfc8 20. a4 20... g6 21.
Rb1 21... Rd2 22. Kf1 22... Rcc2",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:02 3... 0:03:02 4. 0:03:03 4... 0:03:03 5. 0:03:05 5... 0:03:04 6. 0:03:05 6... 0:02:59 7. 0:03:03 7... 0:03:00 8. 0:03:04 8... 0:03:01 9. 0:03:04 9... 0:03:02 10. 0:03:06 10... 0:03:02 11. 0:02:58 11... 0:03:03 12. 0:02:43 12... 0:03:02 13. 0:02:39 13... 0:03:03 14. 0:02:31 14... 0:02:58 15. 0:01:34 15... 0:02:55 16. 0:01:35 16... 0:02:55 17. 0:01:30 17... 0:02:56 18. 0:01:31 18... 0:02:40 19. 0:01:29 19... 0:02:35 20. 0:00:56 20... 0:02:34 21. 0:00:56 21... 0:02:17 22. 0:00:54 22... 0:02:14
Rated Blitz game,https://lichess.org/3sdyJh0Y,2024.08.01,-,AkaPolo,Eyangsuro,0-1,2024.08.01,17:15:04,1926,1962,,,A44,Benoni Defense: Old Benoni,180+2,Normal,"1. d4 1... c5 2. d5 2... e5 3. dxe6 3... fxe6 4. e4 4... d5 5. exd5 5... exd5 6. Nf3 6...
Nf6 7. Bg5 7... Bg4 8.
Be2 8... Be7 9. Ne5 9... Bxe2 10. Qxe2 10... O-O 11. O-O 11... Nc6 12.
Nc3 12... Nd4 13. Qd2 13... Ne4 14. Nxe4 14... dxe4 15. Bxe7 15... Qxe7 16. c3 16... Qxe5 17. cxd4 17... cxd4 18. Rac1 18... Rf7 19. Qb4 19... Raf8 20. Rc4 20... e3 21.
Rxd4 21... exf2 22. Kh1 22... Qe2 23. Qc4 23... Qxb2 24. g3 24... Qb6 25. Kg2 25... Qg6 26.
Rxf2 26... Qc6 27. Qxc6 27... Rxf2 28. Kh3",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:03:00 3. 0:02:56 3... 0:03:00 4. 0:02:58 4... 0:03:00 5. 0:02:58 5... 0:03:00 6. 0:02:52 6... 0:02:57 7. 0:02:52 7... 0:02:56 8. 0:02:51 8... 0:02:49 9. 0:02:51 9... 0:02:45 10. 0:02:53 10... 0:02:45 11. 0:02:45 11... 0:02:44 12. 0:02:31 12... 0:02:40 13. 0:02:22 13... 0:02:36 14. 0:02:22 14... 0:02:35 15. 0:02:20 15... 0:02:35 16. 0:02:14 16... 0:02:34 17. 0:02:15 17... 0:02:34 18. 0:02:09 18... 0:02:31 19. 0:02:04 19... 0:02:28 20. 0:02:00 20... 0:02:25 21. 0:02:01 21... 0:02:23 22. 0:02:02 22... 0:02:22 23. 0:01:55 23... 0:02:18 24. 0:01:51 24... 0:02:03 25. 0:01:48 25... 0:01:57 26. 0:01:46 26... 0:01:53 27. 0:01:34 27... 0:01:51 28. 0:01:34
Rated Blitz game,https://lichess.org/9cGMymSv,2024.08.01,-,avalon64,grillage,1/2-1/2,2024.08.01,17:15:04,2206,2132,,,B01,Scandinavian Defense: Mieses-Kotroc Variation,180+2,Normal,"1. e4 1... d5 2. exd5 2... Qxd5 3. d4 3... e5 4. Nf3 4... Nc6 5. c4 5... Qe4 6. Be3 6...
exd4 7. Nxd4 7... Nxd4 8. Qxd4 8... Qxd4 9. Bxd4 9... Ne7 10. Nc3 10...
Nc6 11. Be3 11... Bb4 12. Rc1 12... O-O 13. a3 13... Bd6 14. Be2 14... Be6 15. O-O 15... Ne5 16. c5 16... Be7 17.
b4 17... Rad8 18. Rfd1 18... c6 19. h3 19... Bf6 20. Ne4 20... Be7 21.
Bf4 21... Ng6 22. Bd6 22... Bd5 23. Bf3 23... Bxe4 24. Bxe4 24... Bxd6 25. cxd6 25... Ne5 26. b5 26... g6 27. bxc6 27... bxc6 28. Bxc6 28... Nxc6 29. Rxc6 29... Rd7 30.
Rc7 30... Rfd8 31. Rxd7 31... Rxd7 32. f4 32... Kg7 33. Kf2 33... Kf6 34. Ke3 34... Ke6 35.
Ke4 35... Rxd6 36. Rxd6 36... Kxd6 37. f5 37... f6 38. fxg6 38... hxg6 39. h4 39... Ke6 40.
g4 40... Kf7 41. a4 41... a5 42. Kd5 42... Ke7 43. h5 43... gxh5 44.
gxh5 44... Kf7 45. Ke4 45... Kg7 46. Kf5 46... Kh6 47. Kxf6 47... Kxh5 48. Kf5 48... Kh6 49. Ke5 49... Kg6 50. Kd5 50... Kf6 51. Kc5 51... Ke6 52. Kb6 52... Kd7 53.
Kxa5 53... Kc7 54. Ka6 54... Kb8 55. a5 55... Ka8 56. Kb6 56... Kb8 57.
a6 57... Ka8 58. a7",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:02 3. 0:03:01 3... 0:03:02 4. 0:03:00 4... 0:03:01 5. 0:02:59 5... 0:03:00 6. 0:02:59 6... 0:02:50 7. 0:03:00 7... 0:02:49 8. 0:02:59 8... 0:02:49 9. 0:03:01 9... 0:02:42 10. 0:02:57 10... 0:02:42 11. 0:02:57 11... 0:02:42 12. 0:02:51 12... 0:02:39 13. 0:02:52 13... 0:02:26 14. 0:02:50 14... 0:02:23 15. 0:02:50 15... 0:02:24 16. 0:02:47 16... 0:02:25 17. 0:02:47 17... 0:02:20 18. 0:02:46 18... 0:02:20 19. 0:02:40 19... 0:02:21 20. 0:02:38 20... 0:02:19 21. 0:02:37 21... 0:02:17 22. 0:02:37 22... 0:02:11 23. 0:02:27 23... 0:02:08 24. 0:02:28 24... 0:02:09 25. 0:02:24 25... 0:02:07 26. 0:02:20 26... 0:02:00 27. 0:02:09 27... 0:02:01 28. 0:02:07 28... 0:02:02 29. 0:02:08 29... 0:02:03 30. 0:02:06 30... 0:02:03 31. 0:02:07 31... 0:02:03 32. 0:02:06 32... 0:02:04 33. 0:02:08 33... 0:02:06 34. 0:02:06 34... 0:02:07 35. 0:01:58 35... 0:02:06 36. 0:01:57 36... 0:02:07 37. 0:01:58 37... 0:01:51 38. 0:01:58 38... 0:01:52 39. 0:01:56 39... 0:01:48 40. 0:01:57 40... 0:01:29 41. 0:01:56 41... 0:01:27 42. 0:01:46 42... 0:01:26 43. 0:01:45 43... 0:01:26 44. 0:01:46 44... 0:01:25 45. 0:01:44 45... 0:01:21 46. 0:01:45 46... 0:01:20 47. 0:01:45 47... 0:01:22 48. 0:01:45 48... 0:01:22 49. 0:01:47 49... 0:01:23 50. 0:01:48 50... 0:01:24 51. 0:01:50 51... 0:01:26 52. 0:01:51 52... 0:01:27 53. 0:01:53 53... 0:01:26 54. 0:01:54 54... 0:01:27 55. 0:01:54 55... 0:01:28 56. 0:01:54 56... 0:01:27 57. 0:01:56 57... 0:01:28 58. 0:01:55
Rated Blitz game,https://lichess.org/5iqt9hwS,2024.08.01,-,ovejero2702,zeppelite,1-0,2024.08.01,17:15:04,1625,1652,,,C41,Philidor Defense,180+2,Time forfeit,"1. e4 1... e5 2. Nf3 2... d6 3. Bc4 3... Bg4 4. h3 4... Bh5 5. d3 5... a6 6. Be3 6...
Nc6 7. Nbd2 7... Qf6 8. Qc1 8... O-O-O 9. g4 9... Bg6 10. Qd1 10...
Kb8 11. Qe2 11... Nge7 12. O-O-O 12... d5 13. g5 13... Qd6 14. exd5 14... Nxd5 15. Bxd5 15... Qxd5 16. Kb1 16... Nb4 17.
c4 17... Qa5 18. a3 18... Nxd3 19. Nb3 19... Nc5 20. Ka2 20... Nxb3 21.
Kxb3 21... Rxd1 22. Rxd1 22... Bd6 23. Qd3 23... e4 24. Qd4 24... exf3 25. Qxg7 25... Re8 26.
Rd5 26... Qe1 27. Qd4 27... Qf1 28. Qa7 28... Kc8 29. Qa8 29... Kd7 30.
Qxb7 30... Qe2 31. Bb6 31... Qc2 32. Ka2 32... Qb1 33. Kb3 33... Bc2 34.
Kc3 34... Qe1 35. Kxc2 35... Re2 36. Kb3 36... Qd1 37. Ka2 37... Qxd5 38. cxd5 38... Rxf2 39. Qc6 39... Ke7 40. Bxf2",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:01 3... 0:03:02 4. 0:03:03 4... 0:03:03 5. 0:03:03 5... 0:03:04 6. 0:02:55 6... 0:03:05 7. 0:02:55 7... 0:03:03 8. 0:02:53 8... 0:02:53 9. 0:02:50 9... 0:02:53 10. 0:02:49 10... 0:02:51 11. 0:02:42 11... 0:02:49 12. 0:02:40 12... 0:02:47 13. 0:02:39 13... 0:02:41 14. 0:02:38 14... 0:02:38 15. 0:02:30 15... 0:02:38 16. 0:02:31 16... 0:02:37 17. 0:02:28 17... 0:02:34 18. 0:02:23 18... 0:02:28 19. 0:02:24 19... 0:01:33 20. 0:02:19 20... 0:01:33 21. 0:02:19 21... 0:01:12 22. 0:02:19 22... 0:01:13 23. 0:02:17 23... 0:01:11 24. 0:02:09 24... 0:01:09 25. 0:02:10 25... 0:00:54 26. 0:02:10 26... 0:00:46 27. 0:01:52 27... 0:00:25 28. 0:01:50 28... 0:00:24 29. 0:01:47 29... 0:00:25 30. 0:01:48 30... 0:00:10 31. 0:01:49 31... 0:00:09 32. 0:01:48 32... 0:00:10 33. 0:01:47 33... 0:00:11 34. 0:01:48 34... 0:00:10 35. 0:01:48 35... 0:00:10 36. 0:01:48 36... 0:00:11 37. 0:01:48 37... 0:00:06 38. 0:01:48 38... 0:00:06 39. 0:01:45 39... 0:00:07 40. 0:01:44
Rated Blitz game,https://lichess.org/u28442kB,2024.08.01,-,Ghanad1337,rzebiak,0-1,2024.08.01,17:15:04,1803,1919,,,A85,Dutch Defense: Queen's Knight Variation,180+2,Normal,"1. d4 1... f5 2.
c4 2... Nf6 3.
Nc3 3... e6 4.
Bg5 4... Bb4 5.
e3 5... d6 6. Bd3 6... Nc6 7. Ne2 7... d5 8. cxd5 8...
exd5 9. O-O 9... O-O 10. Bxf6 10... Rxf6 11.
Qb3 11... Bxc3 12. Nxc3 12... Ne7 13. Rac1 13...
c6 14. Bb1 14... Kh8 15. Qc2 15... Ng6 16.
Ne2 16... Rf8 17. Ng3 17... Qg5 18. f4 18...
Qg4 19. Rf3 19... Bd7 20. h3 20... Qh4 21.
Qb3 21... Rab8 22. Kh2 22... Qe7 23. Re1 23...
Nh4 24. Rf2 24... g5 25. fxg5 25... Qxg5 26.
Ref1 26... Kg7 27. Bxf5 27... Bxf5 28. Nxf5 28... Rxf5 29. Qd3 29... Rxf2 30. Rxf2 30... Rf8 31. Qe2 31... Rf7 32.
Rxf7 32... Kxf7 33. g3 33...
Nf5 34. e4 34... Qxg3 35. Kh1 35... Nh4 36.
Qf1 36... Qf3 37. Qxf3 37... Nxf3 38. exd5 38... cxd5 39.
Kg2 39... Nxd4 40. Kf2 40...
Kf6 41. Ke3 41... Ke5 42. h4 42... h5 43.
b3 43... Nf5 44. Kd3 44... Nxh4 45. Ke3 45... Nf5 46. Kf3 46... h4 47.
Kg4 47... Ne3 48. Kf3 48... Kd4 49. a4 49... h3 50. Kg3 50...
Kc3 51. Kxh3 51... d4 52.
Kg3 52... d3 53. Kf3 53... d2 54. Kxe3 54...
d1=Q",1. 0:03:00 0. 0:03:00 1... 0:03:01 0. 0:03:02 2. 0:03:03 0. 0:03:03 2... 0:03:03 0. 0:03:03 3. 0:02:59 0. 0:02:57 3... 0:02:59 0. 0:02:44 4. 0:02:57 0. 0:02:30 4... 0:02:57 0. 0:02:31 5. 0:02:53 0. 0:02:31 5... 0:02:49 2. 0:02:31 6. 0:02:48 0. 0:02:26 6... 0:02:48 0. 0:02:27 7. 0:02:43 0. 0:02:27 7... 0:02:35 1. 0:02:00 8. 0:02:35 1. 0:01:56 8... 0:02:33 1. 0:01:26 9. 0:02:27 1. 0:01:25 9... 0:02:27 1. 0:01:20 10. 0:02:12 1. 0:00:58 10... 0:02:08 1. 0:00:51 11. 0:01:42 0. 0:00:51 11... 0:01:30 0. 0:00:46 12. 0:01:13 0. 0:00:45 12... 0:01:13 0. 0:00:37 13. 0:01:12 0. 0:00:37 13... 0:01:10 0. 0:00:24 14. 0:01:02 0. 0:00:22 14... 0:00:59 0. 0:00:15 15. 0:00:49 0. 0:00:12 15... 0:00:50 0. 0:00:13 16. 0:00:42 0. 0:00:13 16... 0:00:42 0. 0:00:13 17. 0:00:43 0. 0:00:12 17... 0:00:32 0. 0:00:11 18. 0:00:30 0. 0:00:08 18... 0:00:28 0. 0:00:08 19. 0:00:28 0. 0:00:09 19... 0:00:30 0. 0:00:10 20. 0:00:30 0. 0:00:11 20... 0:00:31 0. 0:00:12 21. 0:00:32 0. 0:00:13 21... 0:00:32 0. 0:00:13 22. 0:00:33 0. 0:00:14 22... 0:00:32 0. 0:00:16 23. 0:00:33 0. 0:00:17 23... 0:00:33 0. 0:00:19 24. 0:00:34 0. 0:00:16 24... 0:00:35 0. 0:00:18 25. 0:00:32 0. 0:00:18 25... 0:00:32 0. 0:00:18 26. 0:00:31 1. 0:00:19 26... 0:00:33 1. 0:00:20 27. 0:00:34 2. 0:00:20 27... 0:00:35 0. 0:00:22
Rated Blitz game,https://lichess.org/zmfuXKpE,2024.08.01,-,Samarth_0070707,yalokin1980,1-0,2024.08.01,17:15:04,1445,1509,,,D02,"Queen's Pawn Game: London System, with e6",180+2,Normal,"1. d4 1... d5 2. Nf3 2... e6 3. Bf4 3... Nf6 4. e3 4... Be7 5. Bd3 5... O-O 6. c3 6...
Nbd7 7. Nbd2 7... b6 8. O-O 8... Bb7 9. Re1 9... Rc8 10. Qc2 10... c5 11. Ne5 11... cxd4 12.
exd4 12... h6 13. Nef3 13... Re8 14. Qa4 14... a5 15. a3 15... Bf8 16.
Ne5 16... Nxe5 17. dxe5 17... Ne4 18. Red1 18... Nc5 19. Qc2 19... Nxd3 20. Qxd3 20... Bc5 21.
Nb3 21... Be7 22. Nd4 22... Qc7 23. Nb5 23... Qb8 24. Nd6 24... Bxd6 25.
exd6 25... Red8 26. Qb5 26... Rc6 27. Rac1 27... Re8 28. d7 28... Rd8 29. Bxb8 29... Rxb8 30. c4 30... Rxc4 31. Rxc4 31... dxc4 32. d8=Q 32... Rxd8 33. Rxd8",1. 0:03:00 1... 0:03:00 2. 0:03:02 2... 0:03:00 3. 0:03:03 3... 0:03:01 4. 0:03:03 4... 0:03:02 5. 0:03:04 5... 0:03:04 6. 0:03:06 6... 0:03:05 7. 0:03:06 7... 0:03:05 8. 0:03:07 8... 0:02:33 9. 0:03:07 9... 0:02:22 10. 0:03:06 10... 0:02:10 11. 0:03:06 11... 0:02:08 12. 0:03:06 12... 0:02:02 13. 0:03:04 13... 0:01:53 14. 0:03:04 14... 0:01:49 15. 0:03:03 15... 0:01:50 16. 0:02:51 16... 0:01:46 17. 0:02:51 17... 0:01:44 18. 0:02:46 18... 0:01:42 19. 0:02:40 19... 0:01:36 20. 0:02:41 20... 0:01:35 21. 0:02:33 21... 0:01:26 22. 0:02:22 22... 0:01:23 23. 0:02:17 23... 0:01:15 24. 0:02:00 24... 0:01:09 25. 0:02:02 25... 0:01:07 26. 0:01:58 26... 0:01:07 27. 0:01:50 27... 0:01:07 28. 0:01:42 28... 0:01:05 29. 0:01:42 29... 0:01:01 30. 0:01:33 30... 0:00:56 31. 0:01:33 31... 0:00:57 32. 0:01:29 32... 0:00:57 33. 0:01:30
Rated Blitz game,https://lichess.org/YbeLM41P,2024.08.01,-,K_Vladimir,Monster200918,1-0,2024.08.01,17:15:04,1051,1070,,,B13,Caro-Kann Defense: Exchange Variation,180+2,Normal,"1. e4 1... c6 2. d4 2... d5 3. exd5 3... cxd5 4. Bd3 4... a6 5. Nc3 5... Nc6 6. Qh5 6...
Nf6 7. Qe2 7... Bg4 8.
Nf3 8... e6 9. O-O 9... Bd6 10. h3 10... Bh5 11. Bg5 11... O-O 12.
a3 12... Qe7 13. b4 13... b5 14. a4 14... Bc7 15. axb5 15... axb5 16. Rxa8 16... Rxa8 17. Bxb5 17... Nxb4 18. Bd3 18... Nxd3 19. Qxd3 19... Qd6 20. Nb5 20... Qb6 21.
Nxc7 21... Qxc7 22. Bxf6 22... gxf6 23. Rc1 23... Kg7 24. c4 24... Rg8 25. c5 25... Kf8 26.
Ra1 26... Bxf3 27. Qxf3 27... e5 28. Qxf6 28... exd4 29. Ra8 29... Qd8 30. Rxd8",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:02 3. 0:03:01 3... 0:03:03 4. 0:03:02 4... 0:03:03 5. 0:03:01 5... 0:03:02 6. 0:02:47 6... 0:02:50 7. 0:02:40 7... 0:02:47 8. 0:02:39 8... 0:02:39 9. 0:02:37 9... 0:02:39 10. 0:02:37 10... 0:02:32 11. 0:02:28 11... 0:02:29 12. 0:02:05 12... 0:02:12 13. 0:02:01 13... 0:02:10 14. 0:01:56 14... 0:02:02 15. 0:01:54 15... 0:02:00 16. 0:01:53 16... 0:01:59 17. 0:01:50 17... 0:01:54 18. 0:01:38 18... 0:01:54 19. 0:01:38 19... 0:01:47 20. 0:01:33 20... 0:01:33 21. 0:01:29 21... 0:01:33 22. 0:01:21 22... 0:01:28 23. 0:01:10 23... 0:01:24 24. 0:01:07 24... 0:01:21 25. 0:01:00 25... 0:01:21 26. 0:00:52 26... 0:01:17 27. 0:00:51 27... 0:01:02 28. 0:00:47 28... 0:01:00 29. 0:00:46 29... 0:00:55 30. 0:00:43
