Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Blitz game,https://lichess.org/0MCaZvBb,2024.08.01,-,pawnmax,Ksk3535,1-0,2024.08.01,04:27:19,1727,1698,,,C20,King's Pawn Game: Leonardis Variation,180+2,Normal,"1. e4 1... e5 2. d3 2... Nc6 3. f4 3... d6 4. Nf3 4... exf4 5. Bxf4 5... f6 6. Be2 6... g5 7. Bg3 7... Bg4 8. O-O 8... h5 9. Nc3 9... a6 10. h3 10... Be6 11.
d4 11... h4 12. Bh2 12... Bxh3 13. gxh3 13... Qd7 14. Kg2 14... Nh6 15.
d5 15... Ne7 16. Nxg5 16... fxg5 17. Bh5 17... Kd8 18. Rf6 18... Bg7 19.
Re6 19... b5 20. Rb1 20... Be5 21. Bxe5 21... dxe5 22. Rxe5 22... Rg8 23.
Bg4 23... Qd6 24. Re6 24... Qg3 25. Kh1 25... Nxg4 26. Qxg4 26... Qxg4 27. hxg4 27... Rg6 28. Rxg6 28... Nxg6 29. Re1 29... Ne5 30. Ne2 30... Kd7 31. Nd4 31... Nxg4 32.
Rf1 32... Ne5 33. Rf5 33... Re8 34. Rxg5 34... Nc4 35. Rg7 35... Kc8 36.
Ne6 36... Rxe6 37. dxe6 37... Nd6 38. Rg8 38... Kb7 39. e7 39... c5 40. e8=Q 40... Nxe8 41. Rxe8 41... Kc6 42. Rd8 42... a5 43. e5 43...
Kc7 44. Rd2",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:03:00 3. 0:03:00 3... 0:03:00 4. 0:03:01 4... 0:03:00 5. 0:02:59 5... 0:03:00 6. 0:02:59 6... 0:03:00 7. 0:02:57 7... 0:03:00 8. 0:02:55 8... 0:03:00 9. 0:02:46 9... 0:02:59 10. 0:02:45 10... 0:02:51 11. 0:02:42 11... 0:02:51 12. 0:02:36 12... 0:02:45 13. 0:02:34 13... 0:02:44 14. 0:02:28 14... 0:02:42 15. 0:02:16 15... 0:02:36 16. 0:02:09 16... 0:02:34 17. 0:02:08 17... 0:02:33 18. 0:01:52 18... 0:02:20 19. 0:01:51 19... 0:01:50 20. 0:01:43 20... 0:01:49 21. 0:01:32 21... 0:01:49 22. 0:01:32 22... 0:01:35 23. 0:01:19 23... 0:01:33 24. 0:01:15 24... 0:01:33 25. 0:01:13 25... 0:01:33 26. 0:01:12 26... 0:01:33 27. 0:01:12 27... 0:01:25 28. 0:01:01 28... 0:01:25 29. 0:00:59 29... 0:01:24 30. 0:00:57 30... 0:01:23 31. 0:00:57 31... 0:01:17 32. 0:00:49 32... 0:01:15 33. 0:00:48 33... 0:00:59 34. 0:00:47 34... 0:00:58 35. 0:00:40 35... 0:00:58 36. 0:00:40 36... 0:00:40 37. 0:00:39 37... 0:00:41 38. 0:00:37 38... 0:00:39 39. 0:00:38 39... 0:00:35 40. 0:00:37 40... 0:00:36 41. 0:00:38 41... 0:00:36 42. 0:00:37 42... 0:00:35 43. 0:00:37 43... 0:00:36 44. 0:00:36
Rated Blitz game,https://lichess.org/BD3AO0TY,2024.08.01,-,ShubhrajotiMondal,Fernandeo1,0-1,2024.08.01,04:27:21,836,834,,,C30,King's Gambit Declined: Queen's Knight Defense,180+2,Time forfeit,"1. e4 1... e5 2. f4 2... Nc6 3. Nf3 3... f6 4. c3 4... Bc5 5. d4 5... exd4 6. cxd4 6...
Bb6 7. Nc3 7... Nge7 8. d5 8... Na5 9. Bc4 9... Nxc4 10. Qb3 10... Na5 11. Qc2 11... O-O 12.
Bd2 12... Nc4 13. O-O-O 13... Nxd2 14. Nxd2 14... d6 15. Rhe1 15... Bg4 16. Nf3 16... Bf2 17.
Rd2 17... Bxe1 18. Nxe1 18... Qd7 19. f5 19...
c6 20. h3 20... cxd5 21. hxg4 21... dxe4 22. Qxe4 22... b6 23. Nd5 23...
Nxd5 24. Qxd5 24... Kh8 25. Nd3 25... Rac8 26. Kb1 26... Qc6 27. Qb3 27... Qe4 28. Ka1 28... Qxd3",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:57 3. 0:02:59 3... 0:02:55 4. 0:02:57 4... 0:02:55 5. 0:02:58 5... 0:02:53 6. 0:03:00 6... 0:02:53 7. 0:02:57 7... 0:02:51 8. 0:02:57 8... 0:02:49 9. 0:02:54 9... 0:02:49 10. 0:02:38 10... 0:02:41 11. 0:02:22 11... 0:02:40 12. 0:02:19 12... 0:02:37 13. 0:02:15 13... 0:02:37 14. 0:02:17 14... 0:02:35 15. 0:02:12 15... 0:02:32 16. 0:01:58 16... 0:02:28 17. 0:02:00 17... 0:02:25 18. 0:01:52 18... 0:02:24 19. 0:01:39 19... 0:02:11 20. 0:01:05 20... 0:01:46 21. 0:01:01 21... 0:01:47 22. 0:00:59 22... 0:01:37 23. 0:00:29 23... 0:01:35 24. 0:00:31 24... 0:01:35 25. 0:00:29 25... 0:01:31 26. 0:00:29 26... 0:01:11 27. 0:00:14 27... 0:01:07 28. 0:00:13 28... 0:00:41
Rated Blitz game,https://lichess.org/Bl9Adtaf,2024.08.01,-,tbish,Chesskaiser02,1-0,2024.08.01,04:27:21,1665,1656,,,B54,"Sicilian Defense: Modern Variations, Main Line",180+2,Time forfeit,"1. e4 1... c5 2. Nf3 2... d6 3. d4 3... cxd4 4. Nxd4 4... Nf6 5.
Bd3 5... a6 6. c3 6...
Nc6 7. Nxc6 7... bxc6 8. Qa4 8... Bb7 9. Bg5 9... e5 10. O-O 10... Be7 11. Nd2 11... O-O 12.
Qd1 12... d5 13. Re1 13... Qc7 14. Bxf6 14... Bxf6 15. Nb3 15... Rad8 16.
Nc5 16... Qb6 17. Nb3 17... a5 18. Qe2 18... Rfe8 19. Rab1 19... g6 20.
g3 20... Bg7 21. h4 21... h5 22. Kh2 22... a4 23. Nd2 23... c5 24.
c4 24... dxe4 25. Nxe4 25... Qc6 26. f3 26... Rd4 27. b3 27... Red8 28.
Rbd1 28... axb3 29. axb3 29... f5 30. Ng5 30...
Qf6 31. Bc2",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:01 3... 0:03:02 4. 0:03:01 4... 0:03:03 5. 0:03:02 5... 0:03:01 6. 0:03:03 6... 0:03:00 7. 0:03:04 7... 0:03:01 8. 0:03:05 8... 0:02:56 9. 0:03:05 9... 0:02:55 10. 0:03:04 10... 0:02:55 11. 0:03:02 11... 0:02:55 12. 0:02:59 12... 0:02:55 13. 0:02:58 13... 0:02:47 14. 0:02:55 14... 0:02:48 15. 0:02:51 15... 0:02:44 16. 0:02:51 16... 0:02:23 17. 0:02:51 17... 0:02:10 18. 0:02:45 18... 0:02:08 19. 0:02:38 19... 0:02:05 20. 0:02:35 20... 0:02:05 21. 0:02:35 21... 0:01:59 22. 0:02:29 22... 0:01:53 23. 0:02:28 23... 0:01:41 24. 0:02:26 24... 0:00:57 25. 0:02:19 25... 0:00:48 26. 0:02:19 26... 0:00:45 27. 0:02:17 27... 0:00:43 28. 0:02:16 28... 0:00:33 29. 0:02:14 29... 0:00:26 30. 0:02:10 30... 0:00:07 31. 0:01:46
Rated Blitz game,https://lichess.org/60IjJXOP,2024.08.01,-,l4m3,EmilioGvr,1-0,2024.08.01,04:27:21,1639,1580,,,B00,Duras Gambit,180+2,Time forfeit,"1. e4 1... f5 2. exf5 2... Kf7 3. Bc4 3... d5 4. Bb3 4... Nf6 5. g4 5... e6 6. Qf3 6...
exf5 7. g5 7... Ne4 8.
d3 8... Nxg5 9. Bxd5 9... Kf6 10. Bxg5 10... Kxg5 11. h4 11... Kf6 12.
Ne2 12... Nc6 13. Nbc3 13... Bb4 14. O-O-O 14... Re8 15. Ng3 15... Ne5 16.
Qg2 16... Bxc3 17. bxc3 17... c6 18. Bb3 18...
g6 19. f4 19... Ng4 20. Qf3 20... Re3 21. Qg2 21... Qa5 22. Rde1 22... Qa3 23. Kd2 23... Qe7 24. Re2 24... Bd7 25.
Rhe1 25... Re8 26. Rxe3 26... Nxe3 27. Qf3 27... Nc4 28. dxc4 28... Qxe1 29. Kd3 29... Rc8 30.
Ne2 30... Rd8 31. Qe3 31... Be6 32. Nd4 32... Qf1 33. Qe2 33... Qh3 34.
Qe3 34... Qxe3 35. Kxe3 35... c5 36. Nb5 36...
a6 37. Nc7 37... Bd7 38. Nd5 38... Kg7 39. a4 39... Bc6 40. Ne7 40... Bd7 41. Nd5 41... Re8 42. Kf2 42... Re4 43.
Nb6 43... Rxf4 44. Kg3 44... Re4 45. Nxd7 45... Re7 46. Nxc5 46... Kh6 47. Nd3 47... Kh5 48.
c5 48... Re4 49. Bd5 49... Rxh4 50. Bxb7 50... Rg4 51. Kh2 51... Rxa4 52.
c6 52... a5 53. c7 53... Rh4 54. Kg3 54... f4 55. Nxf4 55... Kg5 56. c8=Q 56... Rxf4 57. Qd8 57... Kf5 58. Qxa5",1. 0:03:00 1... 0:03:00 2. 0:02:51 2... 0:03:01 3. 0:02:50 3... 0:03:02 4. 0:02:48 4... 0:03:03 5. 0:02:44 5... 0:03:03 6. 0:02:17 6... 0:03:02 7. 0:02:16 7... 0:02:48 8. 0:02:12 8... 0:02:39 9. 0:02:12 9... 0:02:31 10. 0:02:08 10... 0:02:30 11. 0:02:02 11... 0:02:31 12. 0:01:50 12... 0:02:31 13. 0:01:42 13... 0:02:29 14. 0:01:41 14... 0:02:01 15. 0:01:40 15... 0:01:58 16. 0:01:30 16... 0:01:58 17. 0:01:31 17... 0:01:38 18. 0:01:26 18... 0:01:31 19. 0:01:16 19... 0:01:27 20. 0:01:11 20... 0:01:25 21. 0:01:00 21... 0:01:10 22. 0:00:59 22... 0:01:09 23. 0:00:58 23... 0:01:02 24. 0:00:45 24... 0:01:01 25. 0:00:45 25... 0:01:00 26. 0:00:45 26... 0:00:58 27. 0:00:42 27... 0:00:55 28. 0:00:31 28... 0:00:56 29. 0:00:32 29... 0:00:43 30. 0:00:28 30... 0:00:42 31. 0:00:27 31... 0:00:41 32. 0:00:27 32... 0:00:33 33. 0:00:23 33... 0:00:24 34. 0:00:22 34... 0:00:24 35. 0:00:23 35... 0:00:22 36. 0:00:24 36... 0:00:22 37. 0:00:24 37... 0:00:20 38. 0:00:25 38... 0:00:20 39. 0:00:25 39... 0:00:20 40. 0:00:25 40... 0:00:20 41. 0:00:26 41... 0:00:20 42. 0:00:27 42... 0:00:20 43. 0:00:23 43... 0:00:21 44. 0:00:24 44... 0:00:06 45. 0:00:25 45... 0:00:06 46. 0:00:26 46... 0:00:05 47. 0:00:25 47... 0:00:05 48. 0:00:25 48... 0:00:06 49. 0:00:22 49... 0:00:07 50. 0:00:23 50... 0:00:06 51. 0:00:23 51... 0:00:07 52. 0:00:21 52... 0:00:07 53. 0:00:22 53... 0:00:05 54. 0:00:22 54... 0:00:06 55. 0:00:22 55... 0:00:05 56. 0:00:22 56... 0:00:06 57. 0:00:21 57... 0:00:06 58. 0:00:18
Rated Blitz game,https://lichess.org/29hamWhF,2024.08.01,-,Brijendra_Patel007,rendykwang,0-1,2024.08.01,04:27:21,1987,1990,,,C62,Ruy Lopez: Steinitz Defense,180+2,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... d6 4. h3 4... Nf6 5. Nc3 5... a6 6. Ba4 6... b5 7. Bb3 7... Na5 8. d3 8... Nxb3 9. axb3 9...
Bb7 10. Bg5 10... Be7 11. O-O 11... h6 12. Bh4 12... g5 13. Bg3 13...
g4 14. hxg4 14... Nxg4 15. Nd2 15... Rg8 16. Nd5 16... Bxd5 17. exd5 17... Bh4 18. Qf3 18... Qg5 19. Ne4 19... Qh5 20.
Bxh4 20... Qxh4 21. Rfe1 21... Rg6 22. Qg3 22... Qh5 23. c4 23... Kd7 24. c5 24... Rag8 25.
c6 25... Ke7 26. Rxa6 26... Nf6 27. Nxf6 27... Kxf6 28. Qh2 28... Qf3 29.
Qh4 29... Rg5 30. Qxh6 30... R8g6 31. Qh8 31... Ke7 32. g3 32... Rxg3 33. fxg3 33... Rxg3 34. Kh2 34... Qg2",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:02:56 3. 0:03:01 3... 0:02:56 4. 0:03:01 4... 0:02:54 5. 0:03:00 5... 0:02:54 6. 0:03:00 6... 0:02:50 7. 0:03:01 7... 0:02:49 8. 0:02:58 8... 0:02:10 9. 0:02:58 9... 0:02:10 10. 0:02:57 10... 0:02:10 11. 0:02:54 11... 0:02:11 12. 0:02:54 12... 0:02:12 13. 0:02:54 13... 0:02:13 14. 0:02:51 14... 0:02:14 15. 0:02:47 15... 0:02:11 16. 0:02:15 16... 0:02:10 17. 0:02:16 17... 0:02:11 18. 0:02:04 18... 0:01:45 19. 0:02:03 19... 0:01:46 20. 0:02:00 20... 0:01:46 21. 0:01:31 21... 0:00:39 22. 0:01:30 22... 0:00:24 23. 0:01:02 23... 0:00:22 24. 0:00:59 24... 0:00:23 25. 0:00:58 25... 0:00:23 26. 0:00:51 26... 0:00:21 27. 0:00:47 27... 0:00:21 28. 0:00:29 28... 0:00:16 29. 0:00:27 29... 0:00:17 30. 0:00:27 30... 0:00:17 31. 0:00:27 31... 0:00:17 32. 0:00:20 32... 0:00:17 33. 0:00:20 33... 0:00:18 34. 0:00:19 34... 0:00:17
Rated Blitz game,https://lichess.org/KaqVfo3S,2024.08.01,-,kuya_yen,Saidcan,0-1,2024.08.01,04:27:21,1245,1330,,,B00,Owen Defense,180+2,Normal,"1. e4 1... b6 2. Nf3 2... Bb7 3. Bc4 3... Bxe4 4. Bxf7 4... Kxf7 5.
Ne5 5... Ke8 6. Qh5 6... g6 7. Nxg6 7... Bxg6 8. Qxg6 8... hxg6",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:01 3. 0:03:02 3... 0:03:00 4. 0:03:02 4... 0:02:59 5. 0:03:03 5... 0:02:57 6. 0:03:05 6... 0:02:56 7. 0:03:06 7... 0:02:56 8. 0:03:08 8... 0:02:57
Rated Blitz game,https://lichess.org/WGK3YbYq,2024.08.01,-,jajogluck,bratlfettn,1-0,2024.08.01,04:27:21,2046,2062,,,B00,Owen Defense,180+2,Normal,"1. e4 1... b6 2. f4 2... Bb7 3. Nc3 3... e6 4. Nf3 4... f5 5. exf5 5... exf5 6. d4 6...
Nf6 7. Bd3 7... Be7 8.
Bxf5 8... O-O 9. O-O 9... Nd5 10. Nxd5 10... Bxd5 11. Qd3 11... h6 12.
Bh7 12... Kh8 13. Be4 13... Bxe4 14. Qxe4 14... d5 15. Qg6 15... Rf6 16.
Qh5 16... Nd7 17. Bd2 17... Qf8 18. Qxd5",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:02 3. 0:03:03 3... 0:03:00 4. 0:03:05 4... 0:02:59 5. 0:03:02 5... 0:02:59 6. 0:03:04 6... 0:02:59 7. 0:03:04 7... 0:02:52 8. 0:03:04 8... 0:02:50 9. 0:03:03 9... 0:02:41 10. 0:03:00 10... 0:02:41 11. 0:02:56 11... 0:02:19 12. 0:02:54 12... 0:02:19 13. 0:02:47 13... 0:02:20 14. 0:02:49 14... 0:02:21 15. 0:02:30 15... 0:02:17 16. 0:02:23 16... 0:02:07 17. 0:02:14 17... 0:01:59 18. 0:02:14
Rated Blitz game,https://lichess.org/k3PaPCYc,2024.08.01,-,serg-bear,Osian,1-0,2024.08.01,04:27:21,1506,1420,,,C40,Latvian Gambit Accepted,180+2,Time forfeit,"1. e4 1... e5 2. Nf3 2... f5 3. exf5 3... e4 4. Nd4 4... Qf6 5. Qh5 5... g6 6. fxg6 6... hxg6 7.
Qd5 7... Bg7 8. Qxe4 8...
Ne7 9. Nf3 9...
O-O 10. Bc4 10... Kh8 11. Qh4 11... Qxh4 12.
Nxh4 12... g5 13. Nf3 13... d5 14. Bb3 14...
Bg4 15. Nxg5 15... Nd7 16. d3 16... Rae8 17.
O-O 17... Rf5 18. Ne6 18... Be5 19. d4 19...
Bd6 20. f3 20... Bh5 21. Nc3 21... c6 22. Ng5",1. 0:03:00 0. 0:03:00 1... 0:03:01 0. 0:03:00 2. 0:03:01 0. 0:03:01 2... 0:02:56 1. 0:03:00 3. 0:02:53 0. 0:03:00 3... 0:02:53 0. 0:03:00 4. 0:02:46 0. 0:02:28 4... 0:02:43 0. 0:02:29 5. 0:02:40 1. 0:02:26 5... 0:02:39 1. 0:02:20 6. 0:02:37 1. 0:02:20 6... 0:02:37 1. 0:01:49 7. 0:02:36 1. 0:01:49 7... 0:02:30 0. 0:01:48 8. 0:02:16 0. 0:01:11 8... 0:02:04 0. 0:00:51 9. 0:02:05 0. 0:00:31 9... 0:01:44 2. 0:00:17 10. 0:01:36 2. 0:00:10 10... 0:01:23 2. 0:00:07 11. 0:01:07 2. 0:00:07 11... 0:00:52
Rated Blitz game,https://lichess.org/7f96XJgP,2024.08.01,-,hustler189,Hamed1026,1/2-1/2,2024.08.01,04:27:21,1106,1217,,,C40,King's Pawn Game: Busch-Gass Gambit,180+2,Normal,"1. e4 1... e5 2. Nf3 2... Bc5 3. Bc4 3... Bxf2 4. Kxf2 4... Nf6 5.
Nxe5 5... O-O 6. Qf3 6... d5 7. exd5 7... c6 8. dxc6 8... Qd4 9.
Qe3 9... Ne4 10. Ke2 10... Qxe5 11. d3 11... Bg4 12. Ke1 12... Qa5 13.
Bd2 13... Nxd2 14. Nxd2 14... Nxc6 15. h3 15... Rae8 16. Bxf7 16... Rxf7 17. Qxe8 17... Rf8 18. Qe4 18... Qh5 19. Qxg4 19... Qxg4 20. hxg4 20... Nd4 21. c3 21... Nc2 22. Ke2 22... Nxa1 23.
g5 23... Nc2 24. a3 24... Re8 25. Kd1 25... Ne3 26. Kc1 26... Nxg2 27.
g6 27... hxg6 28. Rg1 28... Ne3 29. Rxg6 29... Nd5 30. Rd6 30... Nf4 31.
Rd7 31... Re1 32. Kc2 32... Ne2 33. Rxb7 33... Rc1 34. Kb3 34... Nf4 35.
d4 35... Nd5 36. Nc4 36... a6 37. Ra7 37... Nf4 38. Rxa6 38... Nd3 39.
Ra7 39... Rg1 40. Ne5 40... Rg5 41. Nxd3 41... Rb5 42. Kc4 42... Rf5 43.
d5 43... Rf6 44. Rc7 44... Rd6 45. Kc5 45... Ra6 46. d6 46... Kf8 47.
d7 47... Ra5 48. Kc6 48... Ke7 49. Kb7 49... Rb5 50. Ka6 50... Kd8 51.
Kxb5 51... Kxc7 52. Kc5 52... Kxd7 53. Kb6 53... Kc8 54. a4 54... g5 55. a5 55... g4 56.
Nf4 56... g3 57. a6 57... Kb8 58. a7 58... Ka8 59. c4 59... g2 60.
Nxg2",1. 0:03:00 1... 0:03:00 2. 0:03:02 2... 0:03:01 3. 0:03:03 3... 0:03:02 4. 0:03:03 4... 0:03:04 5. 0:03:02 5... 0:03:00 6. 0:02:56 6... 0:02:49 7. 0:02:55 7... 0:02:37 8. 0:02:46 8... 0:02:36 9. 0:02:24 9... 0:02:36 10. 0:02:16 10... 0:02:36 11. 0:02:09 11... 0:02:30 12. 0:02:00 12... 0:02:17 13. 0:01:56 13... 0:02:03 14. 0:01:52 14... 0:01:55 15. 0:01:26 15... 0:01:55 16. 0:01:14 16... 0:01:50 17. 0:01:08 17... 0:01:50 18. 0:00:54 18... 0:01:21 19. 0:00:38 19... 0:01:17 20. 0:00:40 20... 0:01:18 21. 0:00:36 21... 0:01:18 22. 0:00:32 22... 0:01:20 23. 0:00:25 23... 0:01:21 24. 0:00:23 24... 0:01:21 25. 0:00:23 25... 0:01:22 26. 0:00:22 26... 0:01:20 27. 0:00:16 27... 0:01:21 28. 0:00:17 28... 0:01:18 29. 0:00:17 29... 0:01:13 30. 0:00:16 30... 0:01:09 31. 0:00:15 31... 0:01:08 32. 0:00:16 32... 0:00:53 33. 0:00:12 33... 0:00:52 34. 0:00:11 34... 0:00:42 35. 0:00:07 35... 0:00:32 36. 0:00:07 36... 0:00:25 37. 0:00:08 37... 0:00:10 38. 0:00:08 38... 0:00:11 39. 0:00:08 39... 0:00:10 40. 0:00:07 40... 0:00:03 41. 0:00:07 41... 0:00:04 42. 0:00:07 42... 0:00:04 43. 0:00:07 43... 0:00:04 44. 0:00:06 44... 0:00:03 45. 0:00:07 45... 0:00:04 46. 0:00:07 46... 0:00:05 47. 0:00:04 47... 0:00:06 48. 0:00:04 48... 0:00:06 49. 0:00:06 49... 0:00:06 50. 0:00:06 50... 0:00:07 51. 0:00:06 51... 0:00:09 52. 0:00:07 52... 0:00:10 53. 0:00:07 53... 0:00:11 54. 0:00:08 54... 0:00:11 55. 0:00:06 55... 0:00:12 56. 0:00:08 56... 0:00:12 57. 0:00:10 57... 0:00:13 58. 0:00:10 58... 0:00:15 59. 0:00:11 59... 0:00:14 60. 0:00:10
Rated Blitz game,https://lichess.org/1SKFizc0,2024.08.01,-,albarra58,rup_sarmah,1-0,2024.08.01,04:27:21,1893,1901,,,C50,Italian Game: Paris Defense,180+2,Normal,"1. e4 1... e5 2. Nf3 2... d6 3. Bc4 3... Nc6 4. c3 4... Be6 5. Bxe6 5... fxe6 6. d4 6...
exd4 7. cxd4 7... Qd7 8. O-O 8... O-O-O 9. a3 9... h5 10. Nc3 10...
h4 11. h3 11... Be7 12. b4 12... d5 13. e5 13... Nh6 14. b5 14... Nb8 15. a4 15... Nf5 16.
a5 16... Bb4 17. Bd2 17... Bxc3 18. Bxc3 18... Qxb5 19. Ng5 19... Qe8 20.
Qd3 20... Qg6 21. Bd2 21... Rhf8 22. Rfc1 22... c6 23. a6 23... Nxa6 24.
Rxa6 24... bxa6 25. Qxa6 25... Kd7 26. Qxc6 26... Ke7 27. Ra1 27... Rfe8 28. Bb4 28... Nd6 29.
Bxd6 29... Rxd6 30. Qxd6",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:02 3... 0:03:03 4. 0:03:03 4... 0:03:04 5. 0:03:03 5... 0:03:05 6. 0:03:04 6... 0:03:06 7. 0:03:05 7... 0:03:07 8. 0:03:06 8... 0:03:08 9. 0:03:07 9... 0:03:08 10. 0:03:07 10... 0:03:09 11. 0:03:08 11... 0:03:09 12. 0:03:06 12... 0:03:08 13. 0:03:02 13... 0:03:03 14. 0:02:57 14... 0:03:03 15. 0:02:57 15... 0:03:02 16. 0:02:56 16... 0:03:00 17. 0:02:45 17... 0:03:00 18. 0:02:46 18... 0:03:01 19. 0:02:39 19... 0:02:58 20. 0:02:35 20... 0:02:31 21. 0:02:26 21... 0:02:21 22. 0:02:24 22... 0:02:19 23. 0:02:20 23... 0:02:19 24. 0:02:19 24... 0:02:20 25. 0:02:17 25... 0:02:18 26. 0:02:14 26... 0:02:18 27. 0:01:56 27... 0:02:16 28. 0:01:55 28... 0:02:07 29. 0:01:52 29... 0:02:07 30. 0:01:50
