Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/A44f2K61,2024.08.01,-,Haudrauf123,BrocMinh,0-1,2024.08.01,16:43:31,1860,1747,,,C42,Russian Game,600+0,Normal,"1. e4 1... e5 2. Nf3 2... Nf6 3. d3 3... Bc5 4. Be3 4... Bxe3 5.
fxe3 5... Nc6 6. Nc3 6... d6 7. d4 7... exd4 8. exd4 8... Bg4 9.
Be2 9... Qd7 10. h3 10... Bxf3 11. gxf3 11... O-O-O 12. Qd2 12... h6 13.
O-O-O 13... a6 14. Rdg1 14... g5 15. h4 15...
gxh4 16. Rxh4 16... h5 17. d5 17... Ne5 18. f4 18... Ng6 19. Rhh1 19... Rde8 20. Bf3 20... Ng4 21. Rh3 21... Kb8 22.
Bxg4 22... hxg4 23. Rhg3 23... Rh4 24. f5 24...
Ne5 25. Qf2 25... Reh8 26. Ne2 26... Qa4 27. Nc3 27... Qc4 28. Qf4 28... b5 29. a3 29... a5 30. Nxb5 30... Qa2 31.
Nc3 31... Qa1 32. Nb1 32... Nc4 33. Rb3 33... Kc8 34. e5 34... a4 35.
exd6 35... axb3 36. Qxc4 36... Kb8 37. Qxc7 37... Ka8 38. Qc6 38... Ka7 39. Qa4 39... Kb7 40.
Qxb3 40... Ka7 41. Qb4 41... Rb8 42. Qc5 42... Rb6 43. Qc7 43... Rb7 44. Qxb7 44... Kxb7 45. d7 45... Kc7 46. Rd1 46... Kxd7 47. d6 47... Qa2 48. b3 48... Rh2 49. Rd2 49... Rxd2 50.
Nxd2 50... Qxa3 51. Kd1 51... Qxd6",1. 0:10:00 1... 0:10:00 2. 0:09:57 2... 0:09:58 3. 0:09:51 3... 0:09:51 4. 0:09:47 4... 0:09:44 5. 0:09:47 5... 0:09:39 6. 0:09:46 6... 0:09:37 7. 0:09:40 7... 0:09:35 8. 0:09:38 8... 0:09:33 9. 0:09:29 9... 0:09:19 10. 0:09:25 10... 0:09:15 11. 0:09:23 11... 0:09:07 12. 0:09:18 12... 0:08:59 13. 0:09:16 13... 0:08:52 14. 0:09:07 14... 0:08:47 15. 0:09:04 15... 0:08:37 16. 0:08:56 16... 0:08:10 17. 0:08:42 17... 0:08:02 18. 0:08:35 18... 0:08:00 19. 0:08:28 19... 0:07:31 20. 0:08:16 20... 0:07:00 21. 0:07:10 21... 0:06:47 22. 0:07:01 22... 0:06:41 23. 0:06:57 23... 0:06:31 24. 0:06:55 24... 0:06:25 25. 0:06:44 25... 0:06:00 26. 0:06:35 26... 0:05:55 27. 0:06:26 27... 0:05:30 28. 0:05:54 28... 0:05:04 29. 0:05:19 29... 0:04:36 30. 0:05:10 30... 0:04:16 31. 0:04:20 31... 0:04:12 32. 0:04:14 32... 0:04:10 33. 0:03:41 33... 0:04:01 34. 0:03:32 34... 0:03:33 35. 0:02:29 35... 0:03:26 36. 0:02:23 36... 0:02:43 37. 0:02:19 37... 0:02:42 38. 0:02:14 38... 0:02:27 39. 0:01:57 39... 0:02:21 40. 0:01:55 40... 0:02:15 41. 0:01:42 41... 0:02:12 42. 0:01:37 42... 0:02:04 43. 0:01:16 43... 0:02:01 44. 0:00:58 44... 0:02:00 45. 0:00:56 45... 0:01:59 46. 0:00:52 46... 0:01:57 47. 0:00:51 47... 0:01:53 48. 0:00:46 48... 0:01:52 49. 0:00:38 49... 0:01:51 50. 0:00:35 50... 0:01:49 51. 0:00:33 51... 0:01:46
Rated Rapid game,https://lichess.org/jRAUCJuX,2024.08.01,-,chadliamino,obsuremapenthusiast,1-0,2024.08.01,16:43:31,1241,1111,,,C50,Four Knights Game: Italian Variation,600+0,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... Bc5 4. Bc4 4... Nf6 5. Ng5 5... d5 6. exd5 6...
Nxd5 7. Bxd5 7... Qxg5 8. O-O 8... Be6 9. Bxe6 9... fxe6 10. Nb5 10... O-O-O 11. d4 11... Bd6 12. Bxg5 12... exd4 13. Bxd8 13... Rxd8",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:56 3. 0:09:53 3... 0:09:53 4. 0:09:52 4... 0:09:42 5. 0:09:51 5... 0:09:39 6. 0:09:39 6... 0:09:37 7. 0:09:17 7... 0:09:34 8. 0:08:51 8... 0:09:16 9. 0:08:44 9... 0:09:14 10. 0:08:44 10... 0:09:11 11. 0:08:31 11... 0:09:08 12. 0:08:29 12... 0:09:04 13. 0:08:28 13... 0:09:02
Rated Rapid game,https://lichess.org/us8G4Eix,2024.08.01,-,VzinH,trasformer,1-0,2024.08.01,16:43:31,959,893,,,C00,French Defense: Knight Variation,600+0,Normal,"1. e4 1... e6 2. Nf3 2... d5 3. exd5 3... Qxd5 4. d4 4... c5 5. Nc3 5... Qh5 6. Be2 6...
e5 7. Nxe5 7... Bg4 8.
Bxg4 8... Qh4 9. dxc5 9... f5 10. Bxf5 10... Qb4 11. Be3 11... Bxc5 12.
Bxc5 12... Qxc5 13. Na4 13... Qxe5 14. Qe2 14... Qxe2 15. Kxe2 15... Nc6 16. Nc5 16... Rd8 17.
Nxb7 17... Rd5 18. Be4 18... Re5 19. f3 19... Nf6 20. Ke3 20... O-O 21.
Rad1 21... Nb4 22. Nd6 22... Rd8 23. f4 23... Nxc2 24. Kd3 24... Rxd6 25. Kxc2 25... Rxd1 26. Rxd1 26... Rxe4 27. Rd8 27... Re8 28. Rxe8 28... Nxe8 29. Kb3 29... Kf7 30.
Kc4 30... Nd6 31. Kc5 31... Ne4 32. Kc6 32... a5 33. Kb5 33... Kf6 34.
Kxa5 34... Kf5 35. b4 35... Kxf4 36. b5 36... Nd6 37. b6 37... Nc4 38.
Kb5 38... Nd6 39. Kc6 39... Nc4 40. b7 40... Na5 41. Kb6 41... Nc4 42.
Kc7 42... Ne3 43. b8=Q 43... Nxg2 44. Kd7 44... Kg4 45. Qg3 45... Kh5 46.
Qxg2 46... g5 47. a4 47... g4 48. a5 48... Kg5 49. a6 49... h5 50. a7 50... h4 51. h3 51...
g3 52. a8=Q 52... Kf4 53. Qaf3 53... Ke5 54. Qge2 54... Kd4 55. Qfd3 55... Kc5 56. Qe5 56... Kb4 57. Qdc3 57... Ka4 58. Qed4 58... Kb5 59. Qcc5 59... Ka6 60. Qdd6 60... Kb7 61. Qcb6 61... Ka8 62. Qbb8",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:59 3. 0:09:57 3... 0:09:50 4. 0:09:54 4... 0:09:46 5. 0:09:52 5... 0:09:35 6. 0:09:35 6... 0:09:34 7. 0:09:30 7... 0:09:31 8. 0:09:27 8... 0:08:01 9. 0:09:22 9... 0:07:53 10. 0:09:11 10... 0:07:29 11. 0:08:59 11... 0:07:27 12. 0:08:54 12... 0:07:23 13. 0:08:23 13... 0:07:20 14. 0:08:17 14... 0:07:13 15. 0:08:16 15... 0:07:10 16. 0:08:02 16... 0:07:08 17. 0:07:57 17... 0:07:02 18. 0:07:52 18... 0:07:00 19. 0:07:45 19... 0:06:56 20. 0:07:41 20... 0:06:52 21. 0:07:16 21... 0:06:49 22. 0:06:44 22... 0:06:38 23. 0:06:37 23... 0:06:32 24. 0:06:24 24... 0:06:21 25. 0:06:21 25... 0:06:19 26. 0:06:19 26... 0:06:17 27. 0:06:17 27... 0:06:11 28. 0:06:15 28... 0:06:09 29. 0:06:15 29... 0:06:09 30. 0:06:13 30... 0:06:08 31. 0:06:12 31... 0:06:02 32. 0:06:10 32... 0:06:00 33. 0:06:08 33... 0:05:51 34. 0:06:06 34... 0:05:49 35. 0:06:06 35... 0:05:48 36. 0:06:05 36... 0:05:47 37. 0:06:02 37... 0:05:42 38. 0:06:00 38... 0:05:35 39. 0:05:59 39... 0:04:52 40. 0:05:56 40... 0:04:49 41. 0:05:52 41... 0:04:31 42. 0:05:46 42... 0:04:13 43. 0:05:42 43... 0:04:11 44. 0:05:40 44... 0:04:05 45. 0:05:29 45... 0:03:49 46. 0:05:29 46... 0:03:48 47. 0:05:22 47... 0:03:48 48. 0:05:19 48... 0:03:48 49. 0:05:18 49... 0:03:48 50. 0:05:15 50... 0:03:48 51. 0:05:09 51... 0:03:48 52. 0:05:00 52... 0:03:48 53. 0:04:58 53... 0:03:46 54. 0:04:56 54... 0:03:40 55. 0:04:55 55... 0:03:38 56. 0:04:54 56... 0:03:37 57. 0:04:50 57... 0:03:35 58. 0:04:46 58... 0:03:33 59. 0:04:43 59... 0:03:31 60. 0:04:42 60... 0:03:29 61. 0:04:38 61... 0:03:26 62. 0:04:36
Rated Rapid game,https://lichess.org/qFq579tH,2024.08.01,-,Niviaj,peymanbobkatz,0-1,2024.08.01,16:43:31,1651,1656,,,D00,"Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",600+0,Normal,"1. d4 1... d5 2. Bf4 2... c5 3. Nf3 3... Nc6 4. e3 4... Bg4 5. Bb5 5... e6 6. Nbd2 6...
Bxf3 7. Nxf3 7... Qa5 8. c3 8... Qxb5 9. a4 9... Qxb2 10. O-O 10... Qxc3 11. Rb1 11... b6 12.
a5 12... Qxa5 13. Ne5 13... Nxe5 14. dxe5 14... Qa6 15. e4 15... d4 16.
Bg5 16... Ne7 17. f4 17... Qb7 18. Qf3 18... Ng6 19. f5 19... exf5 20.
exf5 20... Qxf3 21. Rxf3 21... Nxe5 22. Re1 22... f6 23. Bf4 23... Kf7 24. Bxe5 24... fxe5 25. Rxe5 25... Be7 26. Rf1 26... Bf6 27. Re6 27... Rhe8 28. g4 28... Rxe6 29. fxe6 29... Ke7 30. Re1 30... g6 31. Kg2 31... Rd8 32. Kg3 32... Rd6 33. h4 33... Rxe6 34. Rxe6 34... Kxe6 35. g5 35... Bg7 36. Kf4 36... a5",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:59 3. 0:09:56 3... 0:09:58 4. 0:09:51 4... 0:09:57 5. 0:09:40 5... 0:09:55 6. 0:09:13 6... 0:09:54 7. 0:09:11 7... 0:09:52 8. 0:09:01 8... 0:09:51 9. 0:08:32 9... 0:09:49 10. 0:08:16 10... 0:09:45 11. 0:08:10 11... 0:09:43 12. 0:07:50 12... 0:09:41 13. 0:07:36 13... 0:09:26 14. 0:07:34 14... 0:09:18 15. 0:07:28 15... 0:09:14 16. 0:07:16 16... 0:09:11 17. 0:07:07 17... 0:09:02 18. 0:06:56 18... 0:08:56 19. 0:06:54 19... 0:08:54 20. 0:06:51 20... 0:08:53 21. 0:06:51 21... 0:08:51 22. 0:06:49 22... 0:08:49 23. 0:06:47 23... 0:08:40 24. 0:06:45 24... 0:08:39 25. 0:06:44 25... 0:08:27 26. 0:06:39 26... 0:08:26 27. 0:06:36 27... 0:08:22 28. 0:06:32 28... 0:08:20 29. 0:06:32 29... 0:08:12 30. 0:06:15 30... 0:08:08 31. 0:06:08 31... 0:07:59 32. 0:06:04 32... 0:07:56 33. 0:05:56 33... 0:07:53 34. 0:05:53 34... 0:07:52 35. 0:05:52 35... 0:07:48 36. 0:05:51 36... 0:07:46
Rated Rapid game,https://lichess.org/McGD54Jt,2024.08.01,-,nanpo,DarshanBhatt17,0-1,2024.08.01,16:43:31,1022,1046,,,C25,Vienna Game: Max Lange Defense,600+0,Normal,"1. e4 1... e5 2. Nc3 2... Nc6 3. a3 3... b6 4. Bc4 4... Bb7 5. d3 5... Bc5 6. f4 6... Nf6 7. f5 7... g6 8. Nf3 8... gxf5 9. exf5 9...
Nd4 10. Nxe5 10... Nxf5 11. Bxf7 11... Ke7 12. Qf3 12... Bxf3 13. gxf3 13... d6 14. Nc6 14... Kxf7 15. Nxd8 15... Raxd8 16. b4 16... Rde8 17.
Kd2 17... Be3 18. Ke2 18... Bxc1 19. Kf2 19... Bb2 20. Rab1 20... Bxc3 21. b5 21... Bd4 22. Kg2 22... Ne3 23. Kh3 23... Nfd5 24. c4 24... Nf4 25. Kg3 25... Nxd3 26.
h4 26... Nxc4 27. a4 27... Bf2 28. Kg4 28... Rhg8 29. Kh5 29... Ne3 30.
Rb3 30... Nf4 31. Kh6 31... Rg6 32. Kxh7 32... Rg7 33. Kh6 33... Ne6 34.
Rh2 34... Bg1 35. Re2 35... Nc5 36. Rc3 36... Nf5 37. Kh5 37... Rxe2 38.
f4 38... Re3 39. Rc4 39... d5 40. Rc1 40... Bf2 41. Rd1 41... Rf3 42.
Rxd5 42... Rxf4 43. Rd8 43... Ng3 44. Kh6 44... Rf6",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:59 3. 0:09:49 3... 0:09:58 4. 0:09:45 4... 0:09:56 5. 0:09:41 5... 0:09:52 6. 0:09:34 6... 0:09:31 7. 0:09:33 7... 0:09:27 8. 0:09:18 8... 0:09:22 9. 0:09:14 9... 0:09:13 10. 0:09:05 10... 0:09:03 11. 0:08:59 11... 0:08:35 12. 0:08:24 12... 0:08:32 13. 0:08:21 13... 0:08:19 14. 0:08:14 14... 0:08:09 15. 0:08:12 15... 0:08:08 16. 0:08:01 16... 0:08:04 17. 0:07:58 17... 0:07:53 18. 0:07:55 18... 0:07:51 19. 0:07:49 19... 0:07:40 20. 0:07:46 20... 0:07:39 21. 0:07:38 21... 0:07:37 22. 0:07:31 22... 0:07:24 23. 0:07:29 23... 0:07:08 24. 0:07:04 24... 0:06:58 25. 0:07:00 25... 0:06:55 26. 0:06:48 26... 0:06:35 27. 0:06:42 27... 0:06:14 28. 0:06:36 28... 0:06:13 29. 0:06:33 29... 0:05:40 30. 0:06:24 30... 0:05:36 31. 0:06:18 31... 0:05:32 32. 0:06:17 32... 0:05:20 33. 0:06:15 33... 0:04:34 34. 0:05:36 34... 0:04:29 35. 0:05:33 35... 0:04:24 36. 0:05:22 36... 0:04:21 37. 0:05:15 37... 0:04:20 38. 0:05:02 38... 0:03:58 39. 0:04:56 39... 0:03:51 40. 0:04:50 40... 0:03:44 41. 0:04:26 41... 0:03:20 42. 0:04:22 42... 0:03:18 43. 0:03:48 43... 0:03:16 44. 0:03:42 44... 0:03:10
Rated Rapid game,https://lichess.org/IbC35iS1,2024.08.01,-,ReBuilding2,OnRainyDays,0-1,2024.08.01,16:43:31,2080,2181,,,C01,French Defense: Exchange Variation,600+0,Normal,"1. e4 1... e6 2. d4 2... d5 3. exd5 3... exd5 4. Bd3 4... Nf6 5. Nf3 5... Bd6 6. O-O 6...
O-O 7. h3 7... h6 8.
c4 8... dxc4 9. Bxc4 9... Nc6 10. Nc3 10... a6 11. Bb3 11... b6 12.
Re1 12... Bb7 13. Ne5 13... Qc8 14. Qd3 14... Nb4 15. Qg3 15... Qf5 16.
Bd1 16... Nc2 17. Bxc2 17... Qxc2 18. Bxh6 18... Ne8 19. Nd7 19... Bxg3",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:52 3. 0:09:57 3... 0:09:51 4. 0:09:55 4... 0:09:49 5. 0:09:52 5... 0:09:48 6. 0:09:49 6... 0:09:47 7. 0:09:48 7... 0:09:45 8. 0:09:44 8... 0:09:43 9. 0:09:42 9... 0:09:39 10. 0:09:40 10... 0:09:32 11. 0:09:34 11... 0:09:26 12. 0:09:32 12... 0:09:25 13. 0:09:30 13... 0:08:29 14. 0:08:38 14... 0:08:20 15. 0:08:33 15... 0:07:56 16. 0:07:56 16... 0:07:54 17. 0:07:55 17... 0:07:54 18. 0:07:52 18... 0:06:33 19. 0:06:43 19... 0:06:28
Rated Rapid game,https://lichess.org/0o886kig,2024.08.01,-,O-Gochi,Zuzska,1-0,2024.08.01,16:43:31,2329,2350,,,A10,English Opening: Anglo-Dutch Defense,600+0,Normal,"1. c4 1... f5 2. Nc3 2... Nf6 3. Nf3 3... Nc6 4. d4 4... e6 5. d5 5... exd5 6. cxd5 6...
Nb4 7. a3 7... Na6 8.
e4 8... fxe4 9. Ng5 9... Nc5 10. b4 10... h6 11. bxc5 11... hxg5 12. Bxg5 12... Bxc5 13. Bc4 13... d6 14. O-O 14...
Bg4 15. Bxf6 15... Bxd1 16. Bxd8 16... O-O 17.
Raxd1 17... Raxd8 18. Nxe4 18... Bxa3 19. Ng5 19... Rd7 20. Rd3 20... Bc5 21. Rg3 21... Rf4 22.
Bd3 22... a6 23. Bh7 23... Kh8 24. Rh3 24... Re7 25. Bf5 25... Kg8 26.
Be6 26... Rxe6 27. Nxe6 27... Rf7 28. Nxc5 28... dxc5 29. Rc3 29... b6 30. Ra1 30... a5 31.
Rd1 31... Rd7 32. Rcc1 32... Kf7 33. Kf1 33... Rd8 34. Ke2 34... Ke7 35.
Rc4 35... Kd6 36. Rg4 36... Re8 37. Kf3 37... Re7 38. Rg6 38... Kd7 39.
d6 39... Rf7 40. Ke3 40... c6 41. f3 41... b5 42. Kd3 42... c4 43.
Kc3 43... c5 44. Rd5 44... b4 45. Kxc4 45... Rf4 46. Kb3 46... c4 47.
Kc2 47... a4 48. Ra5 48... a3 49. Ra7 49... Kc8 50. Rgxg7 50... b3 51. Kc3 51... Kb8 52. Raf7 52... Rxf7 53. Rxf7 53... a2 54. Kb2 54... c3 55. Ka1 55... c2 56.
Rc7 56... b2 57. Kxb2 57... c1=B 58. Rxc1 58... a1=N 59. Kxa1 59... Kb7 60.
d7 60... Kb6 61. d8=Q 61... Kb5 62. Qb8",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:56 3... 0:09:56 4. 0:09:53 4... 0:09:52 5. 0:09:46 5... 0:09:45 6. 0:09:45 6... 0:09:34 7. 0:08:37 7... 0:09:24 8. 0:06:42 8... 0:09:17 9. 0:06:40 9... 0:09:12 10. 0:06:26 10... 0:08:56 11. 0:06:17 11... 0:08:54 12. 0:06:16 12... 0:08:52 13. 0:06:09 13... 0:08:32 14. 0:06:07 14... 0:08:19 15. 0:04:17 15... 0:08:11 16. 0:04:15 16... 0:07:43 17. 0:04:07 17... 0:07:37 18. 0:04:05 18... 0:07:36 19. 0:04:00 19... 0:07:16 20. 0:03:51 20... 0:07:14 21. 0:03:37 21... 0:07:05 22. 0:03:32 22... 0:06:58 23. 0:03:29 23... 0:06:49 24. 0:03:28 24... 0:06:25 25. 0:03:16 25... 0:05:48 26. 0:03:09 26... 0:05:43 27. 0:02:24 27... 0:05:41 28. 0:02:19 28... 0:05:39 29. 0:02:13 29... 0:05:37 30. 0:02:11 30... 0:05:35 31. 0:02:09 31... 0:05:31 32. 0:02:03 32... 0:05:29 33. 0:02:03 33... 0:05:19 34. 0:02:02 34... 0:05:17 35. 0:01:53 35... 0:04:56 36. 0:01:23 36... 0:04:52 37. 0:01:20 37... 0:04:49 38. 0:01:17 38... 0:04:47 39. 0:01:13 39... 0:04:39 40. 0:01:12 40... 0:04:33 41. 0:01:00 41... 0:04:14 42. 0:00:57 42... 0:04:12 43. 0:00:56 43... 0:04:07 44. 0:00:51 44... 0:03:45 45. 0:00:50 45... 0:03:41 46. 0:00:48 46... 0:03:39 47. 0:00:41 47... 0:03:32 48. 0:00:40 48... 0:03:22 49. 0:00:37 49... 0:03:15 50. 0:00:35 50... 0:03:12 51. 0:00:33 51... 0:03:08 52. 0:00:32 52... 0:03:03 53. 0:00:30 53... 0:03:01 54. 0:00:25 54... 0:02:58 55. 0:00:24 55... 0:02:57 56. 0:00:23 56... 0:02:43 57. 0:00:22 57... 0:02:39 58. 0:00:20 58... 0:02:33 59. 0:00:18 59... 0:02:29 60. 0:00:18 60... 0:02:28 61. 0:00:17 61... 0:02:27 62. 0:00:17
Rated Rapid game,https://lichess.org/aKYUCxqG,2024.08.01,-,Udokos,Odoi,0-1,2024.08.01,16:43:31,1513,1587,,,A04,Zukertort Opening: Pirc Invitation,600+0,Normal,"1. Nf3 1... d6 2. e4 2... g6 3. Nc3 3... Bg7 4. Nd5 4... Nf6 5.
Nxf6 5... Bxf6 6. d4 6... Nc6 7. c3 7... O-O 8. Bg5 8... Bg7 9. Qd2 9... Bg4 10. Be2 10...
e5 11. Bh6 11... exd4 12. cxd4 12... Qf6 13. Bxg7 13... Qxg7 14. h3 14... Bxf3 15. Bxf3 15... f5 16. exf5 16... Rae8 17. Kd1 17... Rxf5 18. d5 18... Nd4 19. Re1 19... Rxe1 20. Kxe1 20... Nxf3 21. gxf3 21... Rxf3 22. Qb4 22... Qe5 23. Kd1 23... Qxd5",1. 0:10:00 1... 0:10:00 2. 0:10:00 2... 0:09:57 3. 0:09:56 3... 0:09:55 4. 0:09:55 4... 0:09:52 5. 0:09:54 5... 0:09:49 6. 0:09:52 6... 0:09:23 7. 0:09:31 7... 0:09:21 8. 0:09:26 8... 0:09:10 9. 0:09:22 9... 0:08:53 10. 0:09:18 10... 0:08:46 11. 0:09:15 11... 0:08:17 12. 0:09:12 12... 0:08:04 13. 0:09:08 13... 0:08:03 14. 0:09:06 14... 0:08:01 15. 0:09:00 15... 0:08:00 16. 0:08:57 16... 0:07:58 17. 0:08:56 17... 0:07:57 18. 0:08:53 18... 0:07:47 19. 0:08:43 19... 0:07:40 20. 0:08:41 20... 0:07:37 21. 0:08:39 21... 0:07:36 22. 0:08:35 22... 0:07:25 23. 0:08:31 23... 0:07:18
Rated Rapid game,https://lichess.org/iW0SjboV,2024.08.01,-,bunyamindursun,JumboEgg,0-1,2024.08.01,16:43:31,1277,1281,,,A00,Anderssen's Opening,600+0,Time forfeit,"1. a3 1... d5 2. a4 2... e5 3. b3 3... d4 4. Ba3 4... Nf6 5. Bxf8 5... Rxf8 6. Na3 6...
g5 7. e3 7... h5 8.
exd4 8... Qxd4 9. Nf3 9... Qd8 10. Nxe5 10... Nc6 11. Qe2 11... Be6 12.
Nxc6 12... bxc6 13. Qa6 13... Qe7 14. Qxc6 14... Bd7 15. Be2 15... Bxc6 16. O-O 16... Qxe2 17.
Rfe1 17... Qxe1 18. Rxe1 18... Ne4 19. d3 19...
O-O-O 20. dxe4 20... Bxe4 21. Rxe4 21... Rd1",1. 0:10:00 1... 0:10:00 2. 0:09:57 2... 0:09:59 3. 0:09:55 3... 0:09:58 4. 0:09:54 4... 0:09:56 5. 0:09:49 5... 0:09:54 6. 0:09:47 6... 0:09:53 7. 0:09:46 7... 0:09:52 8. 0:09:37 8... 0:09:46 9. 0:09:29 9... 0:09:37 10. 0:09:27 10... 0:09:34 11. 0:09:25 11... 0:09:30 12. 0:09:18 12... 0:09:29 13. 0:09:03 13... 0:09:23 14. 0:08:54 14... 0:09:20 15. 0:08:29 15... 0:09:19 16. 0:08:28 16... 0:09:15 17. 0:08:27 17... 0:09:15 18. 0:08:24 18... 0:09:14 19. 0:08:20 19... 0:09:10 20. 0:08:11 20... 0:09:10 21. 0:08:09 21... 0:09:09
Rated Rapid game,https://lichess.org/uUpqjl7g,2024.08.01,-,MoysesBacchus,Seinniv,1-0,2024.08.01,16:43:36,1358,1354,,,A00,Van't Kruijs Opening,600+0,Normal,"1. e3 1... e5 2. Bc4 2... Qg5 3. Qf3 3... Nf6 4. g4 4... d6 5. h4 5... Qxg4 6. Qxg4 6...
Bxg4 7. f3 7... Bd7 8.
h5 8... Be7 9. f4 9...
Bg4 10. h6 10... gxh6 11. Rxh6 11... Nc6 12. fxe5 12... dxe5 13. b3 13... Nb4 14. Na3 14... O-O-O 15. Bb2 15... Nc6 16.
Bxf7 16... Bxa3 17. Bxa3 17... Rd7 18. Rxf6 18... Rf8 19. Bxf8 19... Nd8 20. Bc4 20... h5 21.
Kf2 21... h4 22. Rh6 22... Rxd2 23. Ne2 23... h3 24. Kg3 24... Bxe2 25.
Be7 25... Bxc4 26. bxc4 26... Rxc2 27. Rxh3 27... Rxc4 28. Rd1 28... Nc6 29. Rh8 29... Nd8 30.
Rdxd8",1. 0:10:00 1... 0:10:00 2. 0:09:55 2... 0:09:56 3. 0:09:52 3... 0:09:50 4. 0:09:41 4... 0:09:44 5. 0:09:38 5... 0:09:37 6. 0:09:31 6... 0:09:35 7. 0:09:29 7... 0:09:27 8. 0:09:27 8... 0:09:23 9. 0:09:26 9... 0:09:16 10. 0:09:23 10... 0:09:10 11. 0:09:20 11... 0:09:07 12. 0:09:18 12... 0:09:02 13. 0:09:13 13... 0:08:56 14. 0:09:09 14... 0:08:47 15. 0:09:04 15... 0:08:33 16. 0:08:51 16... 0:08:11 17. 0:08:41 17... 0:07:52 18. 0:08:36 18... 0:07:42 19. 0:08:34 19... 0:06:53 20. 0:08:04 20... 0:06:51 21. 0:08:00 21... 0:06:45 22. 0:07:43 22... 0:06:26 23. 0:07:28 23... 0:06:15 24. 0:07:20 24... 0:06:05 25. 0:06:57 25... 0:05:56 26. 0:06:51 26... 0:05:52 27. 0:06:47 27... 0:05:47 28. 0:06:45 28... 0:05:31 29. 0:06:42 29... 0:05:21 30. 0:06:41
