Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/8RU4n6yE,2024.08.01,-,Ososbo20017,deltajag10,1/2-1/2,2024.08.01,03:19:27,1656.0,1571.0,,,C50,Italian Game: Giuoco Piano,600+0,Normal,"1. e4 1... Nc6 2. Nf3 2... e5 3. Bc4 3... Bc5 4. O-O 4... d6 5. h3 5... h6 6. c3 6... Nf6 7. d4 7... Bb6 8. dxe5 8... Nxe5 9. Nxe5 9...
dxe5 10. Qxd8 10... Kxd8 11. Re1 11... Ke7 12.
b3 12... Rd8 13. Ba3 13... c5 14. b4 14... cxb4 15. Bxb4 15... Ke8 16. a4 16... a5 17. Ba3 17... Bd7 18. Bb5 18... Bxb5 19. axb5 19... Rac8 20. Ra2 20... Bc5 21.
Bxc5 21... Rxc5 22. Rxa5 22... b6 23. Ra7 23...
Rxb5 24. c4 24... Rb2 25. f3 25... Kf8 26. Na3 26... Rb3 27. Rc1 27... Rc8 28. Rb7 28... Nd7 29. Nb5 29... Rxb5 30.
Rxd7 30... Rbc5 31. Rd5 31... Rxc4 32. Rxc4 32... Rxc4 33. Rxe5 33... Rb4 34. Kf2 34... Rb1 35.
Kg3 35... b5 36. Kg4 36... b4 37. f4 37... b3 38. Rb5 38... b2 39.
g3 39... Ke7 40. f5 40... Kf6 41. e5 41... Ke7 42. Rb7 42... Kd8 43.
e6 43... fxe6 44. fxe6 44... Ke8 45. Kh5 45... Rg1 46. g4 46... b1=Q 47.
Rxb1 47... Rxb1 48. Kg6 48... h5 49. Kxh5 49... Rb7 50. Kg6 50... Kf8 51. g5 51... Rc7 52.
h4 52... Re7 53. Kf5 53... Kg8 54. h5 54... Kh7 55. Ke5 55... g6 56.
h6 56... Kg8 57. Kf6 57... Kf8 58. Kxg6 58... Rxe6 59. Kf5 59... Re7 60.
g6 60... Kg8 61. Kf6 61... Ra7 62. h7 62... Rxh7 63. gxh7 63... Kxh7",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:58 3. 0:09:59 3... 0:09:56 4. 0:09:58 4... 0:09:52 5. 0:09:57 5... 0:09:50 6. 0:09:55 6... 0:09:49 7. 0:09:53 7... 0:09:47 8. 0:09:50 8... 0:09:45 9. 0:09:47 9... 0:09:43 10. 0:09:46 10... 0:09:43 11. 0:09:41 11... 0:09:42 12. 0:09:37 12... 0:09:41 13. 0:09:35 13... 0:09:36 14. 0:09:30 14... 0:09:23 15. 0:09:29 15... 0:09:23 16. 0:09:13 16... 0:09:21 17. 0:09:11 17... 0:09:13 18. 0:09:05 18... 0:09:11 19. 0:09:05 19... 0:09:06 20. 0:09:01 20... 0:09:05 21. 0:08:31 21... 0:09:02 22. 0:08:27 22... 0:09:02 23. 0:08:12 23... 0:09:01 24. 0:08:10 24... 0:08:56 25. 0:07:56 25... 0:08:54 26. 0:07:47 26... 0:08:48 27. 0:07:36 27... 0:08:42 28. 0:07:29 28... 0:08:36 29. 0:07:23 29... 0:08:31 30. 0:07:19 30... 0:08:24 31. 0:07:13 31... 0:08:20 32. 0:07:11 32... 0:08:19 33. 0:07:09 33... 0:08:16 34. 0:07:04 34... 0:08:16 35. 0:07:03 35... 0:08:16 36. 0:06:59 36... 0:08:15 37. 0:06:58 37... 0:08:15 38. 0:06:56 38... 0:08:13 39. 0:06:55 39... 0:07:48 40. 0:06:51 40... 0:07:47 41. 0:06:47 41... 0:07:42 42. 0:06:44 42... 0:07:38 43. 0:06:32 43... 0:07:36 44. 0:06:30 44... 0:07:26 45. 0:06:24 45... 0:07:20 46. 0:06:22 46... 0:07:17 47. 0:06:21 47... 0:07:15 48. 0:06:19 48... 0:06:47 49. 0:06:15 49... 0:06:42 50. 0:06:10 50... 0:06:37 51. 0:06:07 51... 0:06:35 52. 0:06:05 52... 0:06:31 53. 0:06:02 53... 0:06:27 54. 0:06:01 54... 0:06:25 55. 0:05:49 55... 0:06:21 56. 0:05:46 56... 0:06:15 57. 0:05:45 57... 0:04:56 58. 0:05:34 58... 0:04:54 59. 0:05:33 59... 0:04:51 60. 0:05:31 60... 0:04:49 61. 0:05:27 61... 0:04:44 62. 0:05:22 62... 0:04:43 63. 0:05:20 63... 0:04:42
Rated Rapid game,https://lichess.org/lderNjNf,2024.08.01,-,numberblocks12345,Elshayebhamdy65,1-0,2024.08.01,03:19:30,2227.0,2206.0,,,C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",600+0,Normal,"1. e4 1... e6 2. d4 2... d5 3. Nd2 3... c5 4. Ngf3 4... Nc6 5. c3 5... a6 6. Bd3 6... Nf6 7. e5 7... Nd7 8. O-O 8... c4 9. Bc2 9...
Be7 10. Re1 10... O-O 11. h4 11... Bxh4 12. Nxh4 12... Qxh4 13. Nf3 13... Qe7 14. Bxh7 14... Kxh7 15. Ng5 15... Kg6 16.
Qc2 16... Kh5 17. Qh7",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:23 3... 0:09:52 4. 0:09:22 4... 0:09:48 5. 0:09:19 5... 0:09:41 6. 0:09:14 6... 0:09:34 7. 0:09:13 7... 0:09:33 8. 0:09:11 8... 0:09:31 9. 0:09:10 9... 0:09:26 10. 0:09:07 10... 0:09:22 11. 0:09:06 11... 0:09:13 12. 0:09:06 12... 0:09:12 13. 0:09:05 13... 0:09:09 14. 0:07:55 14... 0:09:04 15. 0:07:53 15... 0:08:58 16. 0:03:38 16... 0:08:42 17. 0:03:32
Rated Rapid game,https://lichess.org/WC4HED1R,2024.08.01,-,JimBob89,NWAR77,0-1,2024.08.01,03:19:31,1252.0,1258.0,,,B01,Scandinavian Defense,600+0,Normal,"1. e4 1... d5 2. e5 2... d4 3. Nf3 3... Qd5 4. Bd3 4... c5 5. c4 5... Qc6 6. O-O 6...
Bg4 7. Be2 7... e6 8.
a3 8... Nd7 9. b4 9...
cxb4 10. axb4 10... Rb8 11. b5 11... Qc5 12.
Ba3 12... Qc7 13. Qa4 13... Bxa3 14. Qxa3 14... a6 15. bxa6 15... bxa6 16. Qxa6 16... Ne7 17. Qa4 17... O-O 18. Nxd4 18... Bxe2 19. Nxe2 19... g6 20. Nbc3 20... Ra8 21.
Qb3 21... Rxa1 22. Rxa1 22... Nxe5 23. Nb5 23... Qc5 24. h3 24... Nf5 25. g4 25... Nh4 26.
d4 26... Qc6 27. Nf4 27... Nef3 28. Kh1 28... Qe4 29. Ng2 29... Nxg2 30.
Kxg2 30... Nd2 31. f3 31... Qe2 32. Kg3 32... Nxb3",1. 0:10:00 1... 0:10:00 2. 0:09:57 2... 0:09:59 3. 0:09:54 3... 0:09:56 4. 0:09:49 4... 0:09:52 5. 0:09:45 5... 0:09:44 6. 0:09:33 6... 0:09:40 7. 0:09:26 7... 0:09:29 8. 0:09:16 8... 0:09:18 9. 0:09:08 9... 0:09:10 10. 0:09:04 10... 0:09:04 11. 0:09:01 11... 0:09:00 12. 0:08:51 12... 0:08:50 13. 0:08:41 13... 0:08:48 14. 0:08:34 14... 0:08:43 15. 0:08:30 15... 0:08:42 16. 0:08:22 16... 0:08:39 17. 0:08:13 17... 0:08:35 18. 0:07:58 18... 0:08:28 19. 0:07:58 19... 0:08:22 20. 0:07:40 20... 0:08:19 21. 0:07:27 21... 0:08:14 22. 0:07:24 22... 0:08:12 23. 0:07:19 23... 0:08:06 24. 0:06:57 24... 0:07:53 25. 0:06:33 25... 0:07:49 26. 0:06:18 26... 0:07:43 27. 0:06:02 27... 0:07:38 28. 0:05:34 28... 0:07:35 29. 0:04:49 29... 0:07:29 30. 0:04:46 30... 0:07:27 31. 0:04:43 31... 0:07:14 32. 0:04:36 32... 0:07:03
Rated Rapid game,https://lichess.org/ZUbo84MN,2024.08.01,-,menacingbsut,valery37,0-1,2024.08.01,03:19:31,2104.0,2213.0,,,A05,Zukertort Opening: Lemberger Gambit,600+0,Normal,"1. e4 1... Nf6 2. Nf3 2... Nxe4 3. Bc4 3... d5 4. Bb3 4... Bg4 5. O-O 5... e6 6. Qe2 6...
Ng5 7. Qb5 7... c6 8.
Qxb7 8... Nxf3 9. gxf3 9... Bh3 10. d3 10...
Nd7 11. Re1 11... Qc8 12. Qxc8 12... Rxc8 13. Be3 13... a6 14. Nd2 14...
Bd6 15. c4 15... Bf5 16. cxd5 16... cxd5 17. Bxd5 17... Bxd3 18. Bb7 18... Rb8 19. Bc6 19... Rxb2 20. Ne4 20... Bxe4 21.
fxe4 21... Ke7 22. Rad1 22... Rd8 23. Bxd7 23... Rxd7 24. e5 24... Bb4 25. Rxd7 25... Kxd7 26. Rd1 26... Ke7 27. a4 27... Ra2 28. Rc1 28... Rxa4 29. Rc7 29... Ke8 30. Bg5 30... Ba5 31.
Re7 31... Kf8 32. Ra7 32... Rg4 33. Kf1 33... Rxg5 34. f4 34... Rf5 35.
Rxa6 35... Rxf4 36. Ke2 36... Bc3 37. Ra8 37... Ke7 38. Ra7 38... Kd8 39. Rb7 39... Bxe5 40.
Rb5 40... f6",1. 0:10:00 1... 0:10:00 2. 0:09:47 2... 0:09:58 3. 0:09:46 3... 0:09:55 4. 0:09:45 4... 0:09:54 5. 0:09:44 5... 0:09:51 6. 0:09:24 6... 0:09:44 7. 0:09:19 7... 0:09:30 8. 0:09:15 8... 0:09:24 9. 0:09:12 9... 0:09:23 10. 0:08:53 10... 0:09:16 11. 0:08:25 11... 0:09:12 12. 0:08:14 12... 0:09:09 13. 0:08:14 13... 0:09:03 14. 0:08:02 14... 0:08:57 15. 0:08:00 15... 0:08:41 16. 0:07:46 16... 0:08:39 17. 0:07:23 17... 0:08:09 18. 0:07:21 18... 0:08:03 19. 0:07:04 19... 0:08:00 20. 0:06:55 20... 0:07:24 21. 0:06:55 21... 0:07:16 22. 0:06:25 22... 0:07:08 23. 0:05:45 23... 0:07:04 24. 0:05:40 24... 0:06:15 25. 0:05:34 25... 0:06:12 26. 0:05:31 26... 0:06:09 27. 0:05:10 27... 0:05:58 28. 0:05:06 28... 0:05:45 29. 0:05:04 29... 0:05:41 30. 0:04:34 30... 0:05:28 31. 0:04:25 31... 0:05:26 32. 0:04:15 32... 0:05:23 33. 0:04:12 33... 0:05:20 34. 0:04:05 34... 0:05:17 35. 0:04:01 35... 0:05:15 36. 0:04:00 36... 0:05:12 37. 0:03:52 37... 0:05:11 38. 0:03:49 38... 0:05:09 39. 0:03:20 39... 0:05:04 40. 0:03:20 40... 0:05:00
Rated Rapid game,https://lichess.org/CnQkP25T,2024.08.01,-,Magister4321,eljot-kerry,0-1,2024.08.01,03:19:31,1777.0,1888.0,,,C22,Center Game: Normal Variation,600+0,Normal,"1. e4 1... e5 2. d4 2... exd4 3. Qxd4 3... Nc6 4. Qd2 4... Nf6 5. Nc3 5... Bb4 6. Nf3 6...
Nxe4 7. Nxe4 7... Bxd2 8. Bxd2 8... O-O 9.
Bd3 9... d5 10. Neg5 10... Re8 11. Kd1 11... g6 12. h4 12... f6 13. h5 13... fxg5 14. hxg6 14... hxg6 15. Bxg6 15... Rf8 16. Bxg5 16... Qd6 17.
Bh7 17... Kg7 18. Bd3 18... Bg4 19. Rh7 19... Kg8 20. Bh6 20... Rf7 21.
Rxf7 21... Kxf7 22. c3 22... Qxh6",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:57 3. 0:09:58 3... 0:09:55 4. 0:09:55 4... 0:09:52 5. 0:09:52 5... 0:09:49 6. 0:09:51 6... 0:09:47 7. 0:09:49 7... 0:09:43 8. 0:09:48 8... 0:09:42 9. 0:09:46 9... 0:09:38 10. 0:09:44 10... 0:09:35 11. 0:09:43 11... 0:09:27 12. 0:09:41 12... 0:09:22 13. 0:09:33 13... 0:09:18 14. 0:09:32 14... 0:09:06 15. 0:09:29 15... 0:08:58 16. 0:09:26 16... 0:08:50 17. 0:09:24 17... 0:08:43 18. 0:09:14 18... 0:08:36 19. 0:09:11 19... 0:08:22 20. 0:09:01 20... 0:08:10 21. 0:08:39 21... 0:08:07 22. 0:08:33 22... 0:08:04
Rated Rapid game,https://lichess.org/8n81PS5Y,2024.08.01,-,AhmedAzeez331993,yudha121,0-1,2024.08.01,03:19:31,1347.0,1316.0,,,B40,Sicilian Defense: French Variation,600+0,Normal,"1. e4 1... c5 2. Nf3 2... e6 3. g3 3... Nc6 4. d3 4... Nf6 5. Bg5 5... h6 6. Bxf6 6... Qxf6 7. Qe2 7... Qxb2 8.
Qd1 8... Qxa1 9. Be2 9... Qxa2 10. O-O 10... Be7 11. d4 11... cxd4 12.
Nxd4 12... O-O 13. Nb5 13... a6 14. Nc7 14... Rb8 15. Nc3 15... Qa5 16.
N7d5 16... exd5 17. exd5 17... Qxc3 18. dxc6 18... dxc6 19. Re1 19... Bf5 20. h4 20... Bxc2 21.
Qd7 21... Qxe1 22. Kg2 22... Qxe2",1. 0:10:00 1... 0:10:00 2. 0:09:52 2... 0:09:55 3. 0:09:42 3... 0:09:45 4. 0:09:36 4... 0:09:37 5. 0:09:33 5... 0:09:28 6. 0:09:31 6... 0:09:16 7. 0:09:26 7... 0:09:08 8. 0:09:02 8... 0:08:49 9. 0:08:38 9... 0:08:40 10. 0:08:36 10... 0:08:30 11. 0:08:25 11... 0:08:22 12. 0:08:22 12... 0:08:15 13. 0:08:13 13... 0:08:08 14. 0:08:11 14... 0:07:27 15. 0:08:07 15... 0:07:09 16. 0:07:47 16... 0:06:58 17. 0:07:45 17... 0:06:51 18. 0:07:39 18... 0:06:46 19. 0:07:31 19... 0:06:32 20. 0:07:17 20... 0:06:22 21. 0:07:12 21... 0:06:11 22. 0:07:10 22... 0:06:05
Rated Rapid game,https://lichess.org/PLScBeTt,2024.08.01,-,sharnars,Patanahi314,0-1,2024.08.01,03:19:31,870.0,810.0,,,A00,Saragossa Opening,600+0,Time forfeit,"1. c3 1... e5 2. h4 2... d6 3. Nf3 3... f6 4. g4 4... Bxg4 5. Rg1 5... Bxf3 6. exf3 6... f5 7. Bh3 7... Qxh4 8.
Rg3 8... Qd8 9. d3 9... f4 10. Rg4 10... Nf6 11. Qb3 11... Nxg4 12.
Bxg4 12... Be7 13. Qa4 13... Nc6 14. Bh5 14... g6 15. Bg4 15... h5 16. Be6 16... Kf8 17.
d4 17... exd4 18. cxd4 18... Qe8 19. d5 19... Ne5 20. Qxf4 20... Kg7 21. Qb4 21... Nd3 22. Kd2 22... Nxb4 23. b3 23... Na6 24. Bb2 24... Kh6 25. Nc3 25... Rf8",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:59 3. 0:09:58 3... 0:09:58 4. 0:09:53 4... 0:09:55 5. 0:09:51 5... 0:09:49 6. 0:09:50 6... 0:09:45 7. 0:09:44 7... 0:09:40 8. 0:09:35 8... 0:09:30 9. 0:09:21 9... 0:09:27 10. 0:08:59 10... 0:09:23 11. 0:08:50 11... 0:09:17 12. 0:08:47 12... 0:09:09 13. 0:08:46 13... 0:09:03 14. 0:08:39 14... 0:08:57 15. 0:08:33 15... 0:08:55 16. 0:08:17 16... 0:08:30 17. 0:08:10 17... 0:08:25 18. 0:08:08 18... 0:08:04 19. 0:08:05 19... 0:08:00 20. 0:08:03 20... 0:07:56 21. 0:07:29 21... 0:07:51 22. 0:07:25 22... 0:07:49 23. 0:07:21 23... 0:07:37 24. 0:07:16 24... 0:07:07 25. 0:07:08 25... 0:07:04
Rated Rapid game,https://lichess.org/p0tmx2SU,2024.08.01,-,Hollisj2,thethornyrose,1-0,2024.08.01,03:19:31,995.0,917.0,,,A40,Englund Gambit,600+0,Time forfeit,"1. d4 1... e5 2. dxe5 2... Nc6 3. f4 3... f6 4. e3 4... fxe5 5. f5 5... d6 6. Bb5 6... Bxf5 7. g4 7... Be4 8. Nf3 8... Qf6 9. Rf1 9...
Bxf3 10. Rxf3 10... Qh4 11. Rg3",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:55 3... 0:09:57 4. 0:09:45 4... 0:09:55 5. 0:09:41 5... 0:09:52 6. 0:09:35 6... 0:09:50 7. 0:09:23 7... 0:09:47 8. 0:09:09 8... 0:09:45 9. 0:09:04 9... 0:09:37 10. 0:09:02 10... 0:09:24 11. 0:08:52
Rated Rapid game,https://lichess.org/Ef2qCKob,2024.08.01,-,leon_kennedy2000,niko_0513199,0-1,2024.08.01,03:19:31,1554.0,1561.0,,,D07,"Queen's Gambit Declined: Chigorin Defense, Modern Gambit",600+0,Normal,"1. Nf3 1... Nc6 2. d4 2... d5 3. c4 3... dxc4 4. Nc3 4... Nf6 5. Bf4 5... h6 6. e3 6... Nh5 7. g3 7... Nxf4 8.
gxf4 8... Bg4 9. Bxc4 9... e6 10. Qe2 10... Bb4 11. Rc1 11... O-O 12.
Rg1 12... Bf5 13. Ne5 13... Nxe5 14. fxe5 14... Bxc3 15. Rxc3 15... c6 16.
Qh5 16... Bg6 17. Qh3 17... b5 18. Be2 18... a5 19. Rxc6 19... Rc8 20.
Rxc8 20... Qxc8 21. Kf1 21... Qc1 22. Kg2 22... Qxb2 23. Bh5 23... Be4 24. Bf3 24... Bxf3 25. Kxf3 25... Kh7 26. Qg2 26... g6 27. Qf1 27...
Qxa2 28. Qxb5 28... a4 29. Rb1 29... Qd5 30. Qxd5 30... exd5 31. Ra1 31... Ra8 32. Ke2 32... g5 33. Kd3 33... Kg6 34.
Kc3 34... Kf5 35. Kb4 35... Ke4 36. Kc5 36... h5 37. Kb6 37... Rc8 38.
Rxa4 38... Rc2 39. Ra7 39... Rxf2 40. Rd7 40... Rxh2 41. Rxf7 41... Re2 42.
e6 42... Rxe3 43. e7 43... Kxd4 44. Kc7 44... g4 45. Kd7 45... g3 46.
Rg7 46... h4 47. e8=Q 47... Rxe8 48. Kxe8 48... Ke3 49. Ke7 49... Kf3 50.
Ke6 50... Kg2 51. Kxd5 51... h3 52. Ke4 52... h2 53. Rh7 53... h1=R 54.
Rxh1 54... Kxh1 55. Kf3 55... g2",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:59 3. 0:09:55 3... 0:09:57 4. 0:09:52 4... 0:09:53 5. 0:09:45 5... 0:09:52 6. 0:09:42 6... 0:09:49 7. 0:09:40 7... 0:09:48 8. 0:09:40 8... 0:09:44 9. 0:09:38 9... 0:09:34 10. 0:09:08 10... 0:09:26 11. 0:09:01 11... 0:09:19 12. 0:08:57 12... 0:09:09 13. 0:08:27 13... 0:09:06 14. 0:08:27 14... 0:08:59 15. 0:08:24 15... 0:08:49 16. 0:08:19 16... 0:08:46 17. 0:08:11 17... 0:08:42 18. 0:08:07 18... 0:08:38 19. 0:08:05 19... 0:08:26 20. 0:07:26 20... 0:08:24 21. 0:07:18 21... 0:08:21 22. 0:07:15 22... 0:08:15 23. 0:07:12 23... 0:07:53 24. 0:07:08 24... 0:07:42 25. 0:07:07 25... 0:07:33 26. 0:06:33 26... 0:07:27 27. 0:06:29 27... 0:07:23 28. 0:06:27 28... 0:07:00 29. 0:06:12 29... 0:06:51 30. 0:06:09 30... 0:06:50 31. 0:06:03 31... 0:06:47 32. 0:05:30 32... 0:06:44 33. 0:05:27 33... 0:06:42 34. 0:05:20 34... 0:06:39 35. 0:05:06 35... 0:06:38 36. 0:04:50 36... 0:06:32 37. 0:04:25 37... 0:06:24 38. 0:04:19 38... 0:06:23 39. 0:04:12 39... 0:06:20 40. 0:03:56 40... 0:06:15 41. 0:03:52 41... 0:06:12 42. 0:03:42 42... 0:06:07 43. 0:03:38 43... 0:06:06 44. 0:03:24 44... 0:06:03 45. 0:03:22 45... 0:06:01 46. 0:03:16 46... 0:05:58 47. 0:03:13 47... 0:05:52 48. 0:03:13 48... 0:05:47 49. 0:02:58 49... 0:05:46 50. 0:02:55 50... 0:05:44 51. 0:02:52 51... 0:05:43 52. 0:02:34 52... 0:05:39 53. 0:02:25 53... 0:05:27 54. 0:02:10 54... 0:05:25 55. 0:02:08 55... 0:05:24
Rated Rapid game,https://lichess.org/O33EXobi,2024.08.01,-,RobertAr,BlackDereker,0-1,2024.08.01,03:19:31,1384.0,1389.0,,,D00,Queen's Pawn Game,600+0,Normal,"1. d4 1... d5 2. e3 2... Nc6 3. Bd3 3... e5 4. e4 4...
dxe4 5. Bxe4 5... Nxd4 6. Nc3 6... Bb4 7.
Nf3 7... Nf6 8. Bg5 8... h6 9. Bxf6 9...
Qxf6 10. Nxd4 10... exd4 11. O-O 11... dxc3 12. Re1 12...
O-O 13. b3 13... Bf5 14. Qe2 14... Bxe4 15. Qxe4 15... Bc5 16. Re2 16...
Rad8 17. Rae1 17... Qd6 18. Qxb7 18... Qd1 19.
Kf1 19... Qd6 20. Qf3 20... Qa6 21. a4 21...
Rfe8 22. Qxc3 22... Rxe2 23. Rxe2 23... Rd1 24. Qe1 24... Rxe1 25. Kxe1",1. 0:10:00 0. 0:10:00 1... 0:09:58 0. 0:09:55 2. 0:09:55 0. 0:09:54 2... 0:09:49 0. 0:09:50 3. 0:09:46 0. 0:09:49 3... 0:09:20 0. 0:09:08 4. 0:08:59 1. 0:08:42 4... 0:08:48 1. 0:08:27 5. 0:08:46 1. 0:08:23 5... 0:08:46 1. 0:08:22 6. 0:08:38 1. 0:08:14 6... 0:08:35 1. 0:08:07 7. 0:08:20 2. 0:07:39 7... 0:08:11 2. 0:07:36 8. 0:08:09 1. 0:07:29 8... 0:07:37 1. 0:06:47 9. 0:07:29 1. 0:06:22 9... 0:06:36 1. 0:05:40 10. 0:05:59 3. 0:05:11 10... 0:05:50 3. 0:04:51 11. 0:05:42 4. 0:04:47 11... 0:04:38 5. 0:04:39 12. 0:04:35 5. 0:04:36 12... 0:04:27 5. 0:04:25 13. 0:04:27
