Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/xsJtBq8Q,2024.08.01,-,Calissedecriss,Donaldsan,1-0,2024.08.01,21:23:02,1528,1536,,,C00,French Defense,600+0,Normal,"1. e4 1... e6 2. Bc4 2... c6 3. h3 3... d5 4. exd5 4... cxd5 5. Bb5 5... Bd7 6. Bxd7 6...
Qxd7 7. a3 7... Qa4 8.
Nc3 8... Qc4 9. d3 9... Qc7 10. Nf3 10... Nf6 11. O-O 11... Bd6 12.
Nd4 12... a6 13. Nf3 13... O-O 14. Nh2 14... Bxh2 15. Kh1 15... Bd6 16.
f4 16... Qd8 17. Qf3 17... Bc7 18. f5 18... Qd6 19. Bf4 19... e5 20.
Bh2 20... Nbd7 21. Qf2 21... Nh5 22. d4 22... Nf4 23. dxe5 23... Qxe5 24. Bxf4 24... Qf6 25. Bxc7 25... Nc5 26. Qxc5 26... Rac8 27. Qb6 27... Qg5 28. Bh2 28... Rc6 29.
Qf2 29... g6 30. f6 30... Re8 31. Rae1 31... Rxe1 32. Rxe1 32... Rxf6 33. Qg3 33... Qd2 34. Qe3 34... Qxc2 35. Qe8 35... Kg7 36. Be5 36... Qf5 37. Bxf6 37... Qxf6 38. Qe5 38... Qxe5 39. Rxe5 39... f6 40. Rxd5",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:57 3. 0:09:57 3... 0:09:56 4. 0:09:56 4... 0:09:54 5. 0:09:55 5... 0:09:51 6. 0:09:54 6... 0:09:50 7. 0:09:53 7... 0:09:45 8. 0:09:52 8... 0:09:29 9. 0:09:48 9... 0:09:24 10. 0:09:45 10... 0:09:10 11. 0:09:42 11... 0:09:03 12. 0:08:19 12... 0:08:32 13. 0:08:15 13... 0:08:27 14. 0:08:13 14... 0:08:24 15. 0:08:12 15... 0:08:21 16. 0:07:50 16... 0:08:13 17. 0:07:45 17... 0:08:10 18. 0:07:42 18... 0:08:08 19. 0:07:33 19... 0:08:04 20. 0:07:28 20... 0:07:58 21. 0:07:18 21... 0:07:42 22. 0:07:14 22... 0:07:38 23. 0:07:09 23... 0:07:36 24. 0:07:08 24... 0:07:23 25. 0:07:06 25... 0:07:19 26. 0:06:56 26... 0:07:15 27. 0:06:55 27... 0:07:05 28. 0:06:45 28... 0:07:01 29. 0:06:41 29... 0:06:49 30. 0:06:36 30... 0:06:43 31. 0:06:24 31... 0:06:39 32. 0:06:11 32... 0:06:37 33. 0:05:55 33... 0:06:07 34. 0:05:18 34... 0:05:52 35. 0:05:09 35... 0:05:50 36. 0:05:07 36... 0:05:39 37. 0:05:03 37... 0:05:38 38. 0:05:01 38... 0:05:31 39. 0:04:57 39... 0:05:30 40. 0:04:56
Rated Rapid game,https://lichess.org/9BpuLB8a,2024.08.01,-,GoKoDer,Kubinets_72,1-0,2024.08.01,21:23:02,1732,1712,,,B06,"Modern Defense: Mongredien Defense, with Nf3",600+0,Normal,"1. e4 1... g6 2. d4 2... Bg7 3. Nf3 3... b6 4. Bc4 4... Bb7 5. Nc3 5... e6 6. O-O 6...
Ne7 7. Bg5 7... O-O 8.
Qd2 8... f6 9. Bh6 9... Rf7 10. Rfd1 10... Qf8 11. Be3 11... f5 12.
d5 12... f4 13. Bd4 13... e5 14. Bxe5 14... d6 15. Bxg7 15... Qxg7 16. Ng5 16... Rf6 17. Ne6 17... Qh6 18. Nxc7 18... Nd7 19. Nxa8 19... Bxa8 20. f3 20... Ne5 21.
Be2 21... g5 22. Nb5 22... a6 23. Nc7 23... Bb7 24. Ne6 24... b5 25.
Qb4 25... Rxe6 26. dxe6 26... d5 27. Qxe7 27... Bc8 28. Qd8 28... Qf8 29. Qxg5 29... Ng6 30. Rxd5 30... Bxe6 31. Rd8",1. 0:10:00 1... 0:10:00 2. 0:09:57 2... 0:09:59 3. 0:09:57 3... 0:09:58 4. 0:09:54 4... 0:09:56 5. 0:09:49 5... 0:09:55 6. 0:09:47 6... 0:09:55 7. 0:09:39 7... 0:09:52 8. 0:09:34 8... 0:09:50 9. 0:09:15 9... 0:09:46 10. 0:09:09 10... 0:09:44 11. 0:08:47 11... 0:09:40 12. 0:08:16 12... 0:09:33 13. 0:08:10 13... 0:09:31 14. 0:08:02 14... 0:09:26 15. 0:07:58 15... 0:09:20 16. 0:07:50 16... 0:09:02 17. 0:07:46 17... 0:08:54 18. 0:07:34 18... 0:08:53 19. 0:07:29 19... 0:08:52 20. 0:07:20 20... 0:08:49 21. 0:07:04 21... 0:08:47 22. 0:06:57 22... 0:08:42 23. 0:06:53 23... 0:08:36 24. 0:06:49 24... 0:08:13 25. 0:06:40 25... 0:08:00 26. 0:06:37 26... 0:07:23 27. 0:06:31 27... 0:06:19 28. 0:06:26 28... 0:06:16 29. 0:06:19 29... 0:06:12 30. 0:06:07 30... 0:06:11 31. 0:06:03
Rated Rapid game,https://lichess.org/ZnVDfh6O,2024.08.01,-,Eduardopst,Pedro_Paredes,1-0,2024.08.01,21:23:02,1645,1608,,,A43,Benoni Defense: Benoni Gambit Accepted,600+0,Normal,"1. d4 1... c5 2. dxc5 2... Nc6 3. Nc3 3... g6 4. Bg5 4... Bg7 5. Qd2 5... Nf6 6. O-O-O 6...
O-O 7. Nf3 7... b6 8.
e3 8... bxc5 9. Bc4 9... Bb7 10. Bxf6 10... Bxf6 11. Qxd7 11... Rb8 12.
Ne4 12... Bxb2 13. Kb1 13... Bd4 14. Qxd8 14... Rfxd8 15. exd4 15... cxd4 16. Kc1 16... Na5 17.
Bd3 17... Nc4 18. Bxc4 18... Bxe4 19. Rxd4 19... Bxf3 20. Rxd8 20... Rxd8 21. gxf3 21... a5 22. a4 22... h5 23. Bb5 23...
Rd4 24. Re1 24... e6 25. Re4 25... Rd5 26. Rc4 26... Kh7 27. Rc7 27... Kg7 28. Ra7 28... Rf5 29. Rxa5 29... Rxf3 30. Bd3 30... Rxf2 31. h3 31... Rh2 32. Rg5 32... Rxh3 33. a5 33... Rh4 34. a6 34... Ra4 35.
Kd2 35... Kf6 36. Rc5 36... h4 37. Ke2 37... g5 38. Kf2 38... g4 39.
Kg2 39... Kg7 40. Rc7 40... Kf6 41. a7 41... e5 42. Rc6 42... Kg5 43.
Ra6 43... Rxa6 44. Bxa6 44... f5 45. a8=Q 45... h3 46. Kg1 46... g3 47. Qg8 47... Kf4 48.
Qc4 48... Kg5 49. Qg8 49... Kf4 50. c4 50...
Kf3 51. Bb7 51... e4 52. Bxe4 52... fxe4 53. Qf7 53... Ke3 54. c5 54...
Ke2 55. Qf1 55... Ke3 56. Qxh3",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:57 3. 0:09:56 3... 0:09:56 4. 0:09:51 4... 0:09:50 5. 0:09:44 5... 0:09:44 6. 0:09:43 6... 0:09:40 7. 0:09:39 7... 0:09:26 8. 0:09:31 8... 0:09:20 9. 0:09:25 9... 0:09:10 10. 0:09:02 10... 0:08:57 11. 0:09:01 11... 0:08:43 12. 0:08:30 12... 0:08:33 13. 0:08:16 13... 0:08:11 14. 0:08:10 14... 0:08:01 15. 0:08:05 15... 0:07:56 16. 0:07:56 16... 0:07:31 17. 0:07:37 17... 0:06:57 18. 0:07:33 18... 0:06:55 19. 0:07:28 19... 0:06:40 20. 0:07:26 20... 0:06:38 21. 0:07:25 21... 0:06:35 22. 0:07:21 22... 0:06:33 23. 0:07:20 23... 0:06:29 24. 0:07:16 24... 0:06:26 25. 0:07:13 25... 0:06:12 26. 0:07:02 26... 0:06:09 27. 0:07:00 27... 0:06:02 28. 0:06:59 28... 0:06:01 29. 0:06:51 29... 0:05:57 30. 0:06:33 30... 0:05:53 31. 0:06:28 31... 0:05:45 32. 0:06:18 32... 0:05:34 33. 0:06:17 33... 0:05:31 34. 0:06:15 34... 0:05:27 35. 0:06:09 35... 0:05:22 36. 0:06:05 36... 0:05:05 37. 0:05:44 37... 0:04:56 38. 0:05:41 38... 0:04:50 39. 0:05:40 39... 0:04:21 40. 0:05:37 40... 0:04:15 41. 0:05:35 41... 0:04:03 42. 0:05:11 42... 0:03:45 43. 0:05:10 43... 0:03:31 44. 0:05:08 44... 0:03:29 45. 0:05:05 45... 0:03:28 46. 0:04:55 46... 0:03:19 47. 0:04:51 47... 0:03:17 48. 0:04:48 48... 0:03:12 49. 0:04:36 49... 0:03:11 50. 0:04:33 50... 0:03:04 51. 0:04:32 51... 0:03:02 52. 0:04:29 52... 0:02:56 53. 0:04:23 53... 0:02:54 54. 0:04:14 54... 0:02:38 55. 0:04:06 55... 0:02:35 56. 0:04:05
Rated Rapid game,https://lichess.org/P3l6JZtG,2024.08.01,-,winner85,Hiltonsilva,0-1,2024.08.01,21:23:02,1920,1906,,,B50,Sicilian Defense,600+0,Normal,"1. e4 1... c5 2. Nf3 2... d6 3. d4 3... cxd4 4. Nxd4 4... Nc6 5. c3 5... Nf6 6. Bd3 6...
e5 7. Nxc6 7... bxc6 8. O-O 8... h6 9. h3 9... Be7 10. Re1 10... O-O 11. f4 11... exf4 12.
Kh2 12... g5 13. e5 13... dxe5 14. Rxe5 14... f3 15. Rxe7 15... Qxe7 16. Qxf3 16... Bb7 17. Qf2 17... c5 18. Nd2 18...
Nh5 19. Nf3 19... Qd6 20. Kg1 20... Qxd3 21. Bxg5 21... Bxf3 22. Bxh6 22... Be4 23. Bxf8 23... Rxf8 24. Re1 24... Bg6 25.
Re3 25... Qc2 26. Re2 26... Qd1 27. Kh2 27... Nf4 28. Rd2 28... Nd3 29.
Rxd1 29... Nxf2 30. Rd5 30... c4 31. Ra5 31...
Ra8 32. g4 32... Nd3 33. b3 33... cxb3 34. axb3 34... Nc1 35. b4 35...
Nb3 36. Ra3 36... Bc2 37. Ra2 37... Bd3 38. Rb2 38... Bc4 39. h4 39...
a5 40. bxa5 40... Rxa5 41. Kg3 41... Rd5 42. h5 42... Rd3 43. Kh4 43... Rxc3 44. h6 44... Be6 45. g5 45... Kh7 46.
Rf2 46... Nd4 47. Rh2 47... Nf3 48. Kh5 48... Nxh2 49. g6 49... fxg6 50. Kg5 50... Rc5 51. Kf6 51... Bc8 52. Ke7 52... Rf5 53. Ke8 53... Kxh6",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:59 3. 0:09:57 3... 0:09:58 4. 0:09:55 4... 0:09:58 5. 0:09:52 5... 0:09:57 6. 0:09:45 6... 0:09:54 7. 0:09:43 7... 0:09:54 8. 0:09:41 8... 0:09:52 9. 0:09:40 9... 0:09:50 10. 0:09:38 10... 0:09:49 11. 0:09:34 11... 0:09:46 12. 0:09:21 12... 0:09:42 13. 0:09:07 13... 0:09:40 14. 0:09:05 14... 0:09:38 15. 0:08:57 15... 0:09:18 16. 0:08:55 16... 0:09:15 17. 0:08:40 17... 0:09:09 18. 0:08:37 18... 0:09:03 19. 0:08:28 19... 0:08:49 20. 0:08:23 20... 0:08:46 21. 0:08:13 21... 0:08:34 22. 0:08:11 22... 0:08:05 23. 0:08:06 23... 0:08:01 24. 0:08:00 24... 0:07:51 25. 0:07:51 25... 0:07:40 26. 0:07:49 26... 0:07:33 27. 0:07:46 27... 0:07:22 28. 0:07:39 28... 0:06:29 29. 0:07:30 29... 0:06:26 30. 0:07:24 30... 0:06:15 31. 0:07:21 31... 0:06:13 32. 0:07:16 32... 0:06:10 33. 0:07:13 33... 0:06:06 34. 0:07:11 34... 0:05:39 35. 0:07:09 35... 0:05:35 36. 0:06:56 36... 0:05:25 37. 0:06:48 37... 0:05:20 38. 0:06:45 38... 0:05:18 39. 0:06:39 39... 0:05:14 40. 0:06:36 40... 0:05:11 41. 0:06:33 41... 0:05:08 42. 0:06:30 42... 0:05:05 43. 0:06:28 43... 0:05:03 44. 0:06:25 44... 0:04:43 45. 0:06:22 45... 0:04:41 46. 0:06:17 46... 0:04:25 47. 0:05:44 47... 0:04:22 48. 0:05:40 48... 0:04:18 49. 0:05:39 49... 0:04:15 50. 0:05:37 50... 0:04:12 51. 0:05:35 51... 0:04:09 52. 0:05:31 52... 0:04:07 53. 0:05:25 53... 0:04:05
Rated Rapid game,https://lichess.org/3Zm6uE1q,2024.08.01,-,Ah4d,Mehmetdemirci71,0-1,2024.08.01,21:23:02,1415,1374,,,C44,Scotch Game,600+0,Normal,1. e4 1... e5 2. Nf3 2... Nc6 3. d4 3... f6 4. dxe5 4... Nxe5 5. Bc4 5... Nxc4 6. O-O,1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:50 3. 0:09:56 3... 0:09:41 4. 0:09:48 4... 0:09:39 5. 0:09:40 5... 0:09:34 6. 0:09:35
Rated Rapid game,https://lichess.org/5Aggq74f,2024.08.01,-,Sselimkurultay,Kocke,1-0,2024.08.01,21:23:02,1869,1838,,,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",600+0,Normal,"1. c4 1... Nf6 2. Nc3 2... d6 3. g3 3... g6 4. Bg2 4... c6 5. b3 5... Bg7 6. Bb2 6... O-O 7. e3 7... e5 8. Nge2 8... Nbd7 9. d4 9...
Qc7 10. O-O 10... exd4 11. exd4 11... Ng4 12. h3 12... Nh6 13. Qd2 13... Nf5 14. Ne4 14... d5 15. Nc5 15... Nf6 16.
Nf4 16... b6 17. Ncd3 17... Ba6 18. cxd5 18... cxd5 19. Rac1 19... Qd6 20.
Nb4 20... Bb7 21. Rc2 21... a5 22. Nbd3 22... Rac8 23. Rfc1 23... Rxc2 24. Rxc2 24... Ne4 25. Bxe4 25... dxe4 26. Ne5 26... Rd8 27. Qc3 27... Nxd4 28. Rd2 28... Nf3 29.
Nxf3 29... Qxd2 30. Nxd2 30... Rxd2",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:10:00 3. 0:09:57 3... 0:09:59 4. 0:09:56 4... 0:09:58 5. 0:09:56 5... 0:09:58 6. 0:09:55 6... 0:09:58 7. 0:09:53 7... 0:09:56 8. 0:09:52 8... 0:09:55 9. 0:09:52 9... 0:09:48 10. 0:09:45 10... 0:09:42 11. 0:09:41 11... 0:09:27 12. 0:09:24 12... 0:09:22 13. 0:09:12 13... 0:09:12 14. 0:08:58 14... 0:08:56 15. 0:08:36 15... 0:08:41 16. 0:08:07 16... 0:08:17 17. 0:07:30 17... 0:08:13 18. 0:07:26 18... 0:07:28 19. 0:07:15 19... 0:07:25 20. 0:06:49 20... 0:07:13 21. 0:06:13 21... 0:07:12 22. 0:05:49 22... 0:07:09 23. 0:05:41 23... 0:07:06 24. 0:05:41 24... 0:07:05 25. 0:05:11 25... 0:07:03 26. 0:04:48 26... 0:06:19 27. 0:04:14 27... 0:05:57 28. 0:03:43 28... 0:05:51 29. 0:03:42 29... 0:05:47 30. 0:03:40 30... 0:05:46
Rated Rapid game,https://lichess.org/NI6LrrUy,2024.08.01,-,Arturo-Alarcon,bilelmag,0-1,2024.08.01,21:23:02,1771,1813,,,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,"1. e4 1... e5 2. d3 2... Nf6 3. h3 3... Bc5 4. Nf3 4... Nc6 5. c3 5... a6 6. g3 6... O-O 7. Bg2 7... d6 8. O-O 8... Be6 9. Kh2 9...
Qd7 10. Qe2 10... h6 11. Rd1 11... Ba7 12. d4 12... exd4 13. cxd4 13... Ne7 14. e5 14... Nfd5 15. exd6 15... Qxd6 16. Nc3 16... c6 17. a4 17... Ng6 18. Nxd5 18... Bxd5 19. b4 19... Rfe8 20. Qd3 20... Qxb4 21.
Be3 21... Qd6 22. h4 22... Bxf3 23. Bxf3 23... Nxh4 24. Bf4 24... Qf6 25.
Bh5 25... g6 26. Be2 26... Nf5 27. Be3 27... Re7 28. Bf4 28... Rae8 29.
Be5 29... Rxe5 30. dxe5 30... Rxe5 31. Qd8 31... Kg7 32. Qxf6 32... Kxf6 33. Bd3 33... Nd4 34.
f4 34... Re3 35. Kg2 35... Nb3 36. Rab1 36... Nc5 37. Bc4 37... Rc3 38.
Bf1 38... Ne4 39. Rxb7 39... Bc5 40. Bxa6 40... Rc2 41. Kf3 41... Nd6 42.
Rc7 42... Rf2 43. Kg4 43... h5 44. Kh3 44... Ne4 45. Rxc6 45... Kg7 46. Rd3 46... Rc2 47. Bb5 47... Nf2 48. Kh4 48... Be7 49. Rf6 49... Bxf6",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:55 3. 0:09:58 3... 0:09:53 4. 0:09:56 4... 0:09:51 5. 0:09:55 5... 0:09:49 6. 0:09:54 6... 0:09:43 7. 0:09:52 7... 0:09:41 8. 0:09:51 8... 0:09:32 9. 0:09:48 9... 0:09:29 10. 0:09:47 10... 0:09:26 11. 0:09:45 11... 0:09:19 12. 0:09:43 12... 0:09:16 13. 0:09:42 13... 0:09:12 14. 0:09:36 14... 0:09:06 15. 0:09:34 15... 0:08:45 16. 0:09:32 16... 0:08:31 17. 0:09:21 17... 0:08:26 18. 0:09:18 18... 0:08:23 19. 0:09:11 19... 0:08:13 20. 0:09:05 20... 0:08:05 21. 0:08:51 21... 0:07:54 22. 0:08:43 22... 0:07:41 23. 0:08:37 23... 0:07:40 24. 0:08:33 24... 0:07:25 25. 0:08:07 25... 0:07:02 26. 0:08:01 26... 0:06:49 27. 0:07:40 27... 0:06:25 28. 0:07:20 28... 0:06:17 29. 0:07:16 29... 0:05:49 30. 0:07:14 30... 0:05:45 31. 0:07:11 31... 0:05:41 32. 0:07:08 32... 0:05:40 33. 0:06:40 33... 0:05:25 34. 0:06:29 34... 0:05:20 35. 0:06:14 35... 0:05:05 36. 0:06:05 36... 0:05:02 37. 0:05:53 37... 0:04:50 38. 0:04:47 38... 0:04:38 39. 0:04:36 39... 0:04:15 40. 0:04:28 40... 0:04:05 41. 0:04:10 41... 0:03:57 42. 0:03:51 42... 0:03:54 43. 0:03:49 43... 0:03:48 44. 0:03:45 44... 0:03:35 45. 0:03:40 45... 0:03:34 46. 0:03:05 46... 0:03:25 47. 0:02:41 47... 0:02:57 48. 0:02:29 48... 0:02:44 49. 0:02:19 49... 0:02:41
Rated Rapid game,https://lichess.org/0P3r9zKB,2024.08.01,-,sudah,letmepicyou,1-0,2024.08.01,21:23:02,1573,1581,,,C41,Philidor Defense,600+0,Normal,"1. e4 1... e5 2. Nf3 2... d6 3. Bc4 3... h6 4. h3 4... Be7 5. d4 5... Nd7 6. dxe5 6... dxe5 7. Qd5 7... Ngf6 8.
Qxf7",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:59 3. 0:09:57 3... 0:09:57 4. 0:09:56 4... 0:09:55 5. 0:09:54 5... 0:09:53 6. 0:09:52 6... 0:09:51 7. 0:09:39 7... 0:09:49 8. 0:09:37
Rated Rapid game,https://lichess.org/49f6TsZk,2024.08.01,-,Gik-Tally,Robenek,1-0,2024.08.01,21:23:02,1688,1703,,,C36,King's Gambit Accepted: Modern Defense,600+0,Normal,"1. e4 1... e5 2. f4 2... d5 3. exd5 3...
exf4 4. Nf3 4... Qxd5 5. Nc3 5... Qe6 6.
Kf2 6... Bb4 7. Bb5 7... c6 8. Re1",1. 0:10:00 0. 0:10:00 1... 0:09:58 0. 0:09:57 2. 0:09:55 0. 0:09:49 2... 0:09:53 0. 0:09:37 3. 0:09:51 0. 0:09:26 3... 0:09:50 0. 0:09:18 4. 0:09:47 0. 0:09:15 4... 0:09:45
Rated Rapid game,https://lichess.org/ze8sexnz,2024.08.01,-,Alex_CB,raca1953,1-0,2024.08.01,21:23:02,1655,1666,,,C20,King's Pawn Game: Leonardis Variation,600+0,Normal,"1. e4 1... e5 2. d3 2... Bc5 3. c4 3... Qf6 4. Nf3 4... h6 5. Be2 5... a6 6. Nc3 6... c6 7. a3 7... b6 8. Rb1 8... Ne7 9. Be3 9...
Bxe3 10. fxe3 10... d6 11. O-O 11... g5 12. Nd2 12... h5 13. Bxh5 13... Qh6 14. Bxf7 14... Kd8 15. Nf3 15... Rf8 16.
Nd2 16... g4 17. d4 17... Qxe3 18. Kh1 18... Qg5 19. dxe5 19... dxe5 20. Nf3",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:57 3. 0:09:59 3... 0:09:52 4. 0:09:57 4... 0:09:49 5. 0:09:55 5... 0:09:47 6. 0:09:54 6... 0:09:43 7. 0:09:52 7... 0:09:31 8. 0:09:50 8... 0:09:20 9. 0:09:48 9... 0:09:13 10. 0:09:47 10... 0:09:05 11. 0:09:44 11... 0:08:39 12. 0:09:39 12... 0:08:31 13. 0:09:36 13... 0:08:29 14. 0:09:12 14... 0:08:24 15. 0:09:11 15... 0:08:07 16. 0:08:21 16... 0:07:52 17. 0:08:00 17... 0:07:48 18. 0:07:57 18... 0:07:07 19. 0:07:49 19... 0:07:01 20. 0:07:40
