Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/yNsWpaKb,2024.08.01,-,salepale1971,Lievekuka,1-0,2024.08.01,11:53:24,1199.0,1201.0,,,A40,Horwitz Defense,600+0,Normal,"1. d4 1... e6 2. e3 2... c6 3. a3 3... Qa5 4. Qd2 4... Qb6 5. Qc3 5... Nf6 6. Nf3 6...
Ne4 7. Qb3 7... Qa5 8. Nbd2 8... Nf6 9. Be2 9... Qb6 10. Qxb6 10... axb6 11. Nb1 11... b5 12. Nbd2 12... Na6 13.
Nb3 13... Bd6 14. Bd2 14... Bf8 15. h3 15... h6 16. O-O 16... Ne4 17.
Bc1 17... Nc7 18. Nbd2 18... Nf6 19. Nb3 19... Ncd5 20. Bd2 20... Ne4 21.
Bc1 21... f5 22. Nbd2 22... Nxd2 23. Bxd2 23... Nf6 24. Ne5 24... Ne4 25.
Bc1 25... b4 26. Ng6 26... Rg8 27. Nxf8 27... Rxf8 28. Bd3 28... Ng5 29.
Bd2 29... b3 30. cxb3 30... b6 31. b4 31... Ba6 32. Bxa6 32... Rxa6 33. Bc3 33... b5 34. f3 34... Nf7 35. Bd2 35... Nd6 36. Kh2 36... Nc4 37. Bc1 37... h5 38.
Kg3 38... g6 39. Kh2 39... g5 40. Re1 40... g4 41. fxg4 41... fxg4 42. hxg4 42... hxg4 43. g3 43... Rh8 44. Kg2 44... Kd8 45. Rh1 45... Rg8 46. Rf1 46... Kc7 47.
Rh1 47... Raa8 48. b3 48... Nd6 49. Kf2 49... Ne4 50. Kg2 50... Raf8 51.
Rf1 51... Rxf1 52. Kxf1 52... Nxg3 53. Kg2 53... Ne2 54. Bd2 54... g3 55. Re1 55... Nxd4 56.
exd4 56... Kd6 57. Re3 57... Kd5 58. Rxg3 58... Rf8 59. Rf3 59... Rg8 60.
Rg3 60... Rh8 61. Bc3 61... e5 62. dxe5 62... Re8 63. Rd3 63... Ke6 64.
Re3 64... Rg8 65. Kf2 65... Rf8 66. Ke2 66... Rh8 67. Rd3 67... Rh2 68.
Kf1 68... Ra2 69. Rd6 69... Ke7 70. a4 70... Rc2 71. Rd3 71... bxa4 72.
bxa4 72... Ra2 73. a5 73... Ra1 74. Ke2 74... Ra2 75. Kd1 75... Ra1 76.
Kc2 76... Rh1 77. Kb3 77... Rh8 78. Kc4 78... Ra8 79. Kc5 79... Ke6 80.
Kb6 80... Rb8 81. Kc7 81... Rh8 82. a6 82... d5 83. Kxc6 83... Rc8 84. Kb7 84... Rh8 85. a7 85... Rh7 86. Ka6 86... Rh8 87. Kb7 87... Rh7 88. Kb6 88... Rh8 89.
b5 89... Kf5 90. Ka6 90... Rh6 91. b6 91... Rc6 92. a8=Q",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:57 3... 0:09:56 4. 0:09:53 4... 0:09:53 5. 0:09:47 5... 0:09:48 6. 0:09:44 6... 0:09:46 7. 0:08:55 7... 0:09:42 8. 0:08:45 8... 0:09:27 9. 0:08:38 9... 0:09:10 10. 0:08:35 10... 0:09:08 11. 0:08:20 11... 0:09:06 12. 0:08:18 12... 0:09:02 13. 0:08:16 13... 0:08:43 14. 0:08:14 14... 0:08:38 15. 0:08:12 15... 0:08:34 16. 0:07:58 16... 0:08:29 17. 0:07:54 17... 0:08:15 18. 0:07:52 18... 0:08:11 19. 0:07:49 19... 0:08:10 20. 0:07:44 20... 0:08:05 21. 0:07:41 21... 0:07:54 22. 0:07:39 22... 0:07:50 23. 0:07:35 23... 0:07:45 24. 0:07:20 24... 0:07:40 25. 0:07:10 25... 0:07:29 26. 0:07:06 26... 0:07:23 27. 0:07:04 27... 0:07:21 28. 0:06:50 28... 0:07:12 29. 0:06:29 29... 0:07:03 30. 0:06:26 30... 0:06:59 31. 0:06:24 31... 0:06:56 32. 0:06:22 32... 0:06:53 33. 0:06:16 33... 0:06:51 34. 0:05:55 34... 0:06:40 35. 0:05:50 35... 0:06:38 36. 0:05:44 36... 0:06:36 37. 0:05:39 37... 0:06:30 38. 0:05:32 38... 0:06:26 39. 0:05:25 39... 0:06:25 40. 0:05:14 40... 0:06:14 41. 0:05:08 41... 0:06:12 42. 0:04:55 42... 0:06:02 43. 0:04:54 43... 0:06:00 44. 0:04:52 44... 0:05:53 45. 0:04:44 45... 0:05:44 46. 0:04:42 46... 0:05:41 47. 0:04:39 47... 0:05:39 48. 0:04:36 48... 0:05:36 49. 0:04:32 49... 0:05:35 50. 0:04:25 50... 0:05:18 51. 0:03:54 51... 0:05:00 52. 0:03:52 52... 0:04:59 53. 0:03:50 53... 0:04:57 54. 0:03:48 54... 0:04:46 55. 0:03:45 55... 0:03:59 56. 0:03:43 56... 0:03:55 57. 0:03:41 57... 0:03:54 58. 0:03:39 58... 0:03:51 59. 0:03:30 59... 0:03:49 60. 0:03:29 60... 0:03:47 61. 0:03:22 61... 0:03:39 62. 0:03:18 62... 0:03:33 63. 0:03:14 63... 0:03:30 64. 0:03:11 64... 0:03:26 65. 0:03:08 65... 0:03:25 66. 0:03:06 66... 0:03:22 67. 0:02:56 67... 0:03:19 68. 0:02:53 68... 0:03:13 69. 0:02:50 69... 0:03:09 70. 0:02:39 70... 0:03:04 71. 0:02:33 71... 0:03:01 72. 0:02:31 72... 0:02:58 73. 0:02:30 73... 0:02:57 74. 0:02:28 74... 0:02:55 75. 0:02:26 75... 0:02:53 76. 0:02:23 76... 0:02:51 77. 0:02:21 77... 0:02:49 78. 0:02:19 78... 0:02:47 79. 0:02:18 79... 0:02:42 80. 0:02:15 80... 0:02:38 81. 0:02:12 81... 0:02:36 82. 0:02:10 82... 0:02:30 83. 0:02:08 83... 0:02:25 84. 0:02:07 84... 0:02:22 85. 0:02:05 85... 0:02:14 86. 0:02:03 86... 0:02:11 87. 0:02:01 87... 0:02:10 88. 0:01:58 88... 0:02:06 89. 0:01:57 89... 0:01:55 90. 0:01:55 90... 0:01:47 91. 0:01:54 91... 0:01:42 92. 0:01:52
Rated Rapid game,https://lichess.org/Must0mNI,2024.08.01,-,Rook-lift,ZekoslavOrsolic,1/2-1/2,2024.08.01,11:53:24,1480.0,1506.0,,,D02,Queen's Pawn Game: Zukertort Variation,600+0,Normal,"1. d4 1... d5 2. Nf3 2... Bf5 3. Nc3 3... e6 4. Bf4 4... Bb4 5. e3 5... Bxc3 6. bxc3 6... Nf6 7. Bd3 7... Be4 8. Bxe4 8... Nxe4 9.
Ne5 9... O-O 10. O-O 10... Nxc3 11. Qg4 11... Qf6 12. Bg5 12... Qf5 13.
Qxf5 13... exf5 14. Nd7 14... Nxd7 15. a4 15... Ne4 16. Bf4 16... c6 17. Rab1 17... b6 18.
Rb2 18... h6 19. h3 19... Nd2 20. Rd1 20... Nc4 21. Rb4 21... Rab8 22.
Bxb8 22... Rxb8 23. a5 23... bxa5 24. Rxb8 24... Nxb8 25. Rb1 25... Nd7 26.
Rb7 26... Nf6 27. Rxa7 27... Ne4 28. Ra6 28... c5 29. dxc5 29... Nxc5 30. Rc6 30... Ne6 31. Kf1 31... a4 32. Ra6 32...
a3 33. Ke2 33... Nc5 34. Ra8 34... Kh7 35. Kd1 35... Ne4 36. Kc1 36... Nxf2 37. Kb1 37... Nxe3 38. Rxa3 38... Nxg2 39. Rf3 39... Ne4 40. Rxf5 40... Nd2 41. Kb2 41... Nc4 42. Kb3 42... Nce3 43. Rxf7 43... Kg6 44.
Rd7 44... Kf6 45. Kc3 45... g5 46. Rh7 46... Nf5 47. Rd7 47... Ke6 48.
Ra7 48... Nf4 49. Ra6 49... Ke5 50. Ra5 50... Nxh3 51. Kb3 51... Nd4 52.
Kc3 52... h5 53. Ra4 53... Nb5 54. Kd3 54... Nf4 55. Ke3 55... h4 56.
Ra1 56... h3 57. Rh1 57... g4 58. Kf2 58... Nd4 59. Kg3 59... Nde2 60. Kxg4 60... d4 61. Re1 61... h2 62. Kf3 62...
Kf5 63. Rh1 63... d3 64. cxd3 64... Nd4 65. Ke3 65... Nc2 66. Kd2 66... Nd4 67. Ke3 67... Nc2 68. Kd2 68... Nd4 69.
Kc3 69... Nde2 70. Kd2 70... Kg4 71. Rxh2 71... Nd4 72. Rh8 72... Nf3 73. Ke3 73... Ng2 74.
Kf2 74... Ngh4 75. Rg8 75... Ng5 76. d4 76...
Kf5 77. d5 77... Ne4 78. Ke3 78... Ng6 79. Kd4 79... Ne7 80. Re8 80... Nxd5 81. Kxd5 81... Nf6 82. Kd6 82... Nxe8",1. 0:10:00 1... 0:10:00 2. 0:09:54 2... 0:09:56 3. 0:09:43 3... 0:09:53 4. 0:09:43 4... 0:09:46 5. 0:09:42 5... 0:09:43 6. 0:09:39 6... 0:09:37 7. 0:09:38 7... 0:09:34 8. 0:09:36 8... 0:09:31 9. 0:09:36 9... 0:09:14 10. 0:09:18 10... 0:09:10 11. 0:09:10 11... 0:08:45 12. 0:09:04 12... 0:08:33 13. 0:09:00 13... 0:08:30 14. 0:08:58 14... 0:08:26 15. 0:08:47 15... 0:08:22 16. 0:08:44 16... 0:08:17 17. 0:08:40 17... 0:08:14 18. 0:08:23 18... 0:08:07 19. 0:08:18 19... 0:08:02 20. 0:08:13 20... 0:07:59 21. 0:08:04 21... 0:07:41 22. 0:07:57 22... 0:07:37 23. 0:07:54 23... 0:07:29 24. 0:07:50 24... 0:07:26 25. 0:07:46 25... 0:07:23 26. 0:07:44 26... 0:07:04 27. 0:07:41 27... 0:07:01 28. 0:07:36 28... 0:06:43 29. 0:07:26 29... 0:06:39 30. 0:07:25 30... 0:06:29 31. 0:07:18 31... 0:06:18 32. 0:07:15 32... 0:06:17 33. 0:07:13 33... 0:06:12 34. 0:07:08 34... 0:06:10 35. 0:07:01 35... 0:06:03 36. 0:06:50 36... 0:05:58 37. 0:06:43 37... 0:05:50 38. 0:06:39 38... 0:05:48 39. 0:06:35 39... 0:05:44 40. 0:06:30 40... 0:05:35 41. 0:06:26 41... 0:05:31 42. 0:06:23 42... 0:05:27 43. 0:06:18 43... 0:05:21 44. 0:06:09 44... 0:05:13 45. 0:06:02 45... 0:05:12 46. 0:05:57 46... 0:05:06 47. 0:05:52 47... 0:05:04 48. 0:05:45 48... 0:05:00 49. 0:05:42 49... 0:04:57 50. 0:05:38 50... 0:04:54 51. 0:05:35 51... 0:04:51 52. 0:05:32 52... 0:04:45 53. 0:05:29 53... 0:04:40 54. 0:05:27 54... 0:04:35 55. 0:05:24 55... 0:04:33 56. 0:05:19 56... 0:04:31 57. 0:05:18 57... 0:04:25 58. 0:05:14 58... 0:04:19 59. 0:05:12 59... 0:04:15 60. 0:05:07 60... 0:04:03 61. 0:05:03 61... 0:03:56 62. 0:04:51 62... 0:03:47 63. 0:04:45 63... 0:03:31 64. 0:04:41 64... 0:03:21 65. 0:04:37 65... 0:03:14 66. 0:04:24 66... 0:02:51 67. 0:04:15 67... 0:02:37 68. 0:04:10 68... 0:02:32 69. 0:04:02 69... 0:02:23 70. 0:03:59 70... 0:02:19 71. 0:03:31 71... 0:02:02 72. 0:03:09 72... 0:01:56 73. 0:03:07 73... 0:01:50 74. 0:03:04 74... 0:01:43 75. 0:03:00 75... 0:01:42 76. 0:02:56 76... 0:01:36 77. 0:02:53 77... 0:01:34 78. 0:02:50 78... 0:01:25 79. 0:02:45 79... 0:01:19 80. 0:02:41 80... 0:01:08 81. 0:02:36 81... 0:01:05 82. 0:02:35 82... 0:01:04
Rated Rapid game,https://lichess.org/WTVRoFTJ,2024.08.01,-,waltersalazarmesa,gold_smith24,1-0,2024.08.01,11:53:24,1626.0,1626.0,,,B10,Caro-Kann Defense: Two Knights Attack,600+0,Normal,"1. e4 1... c6 2. Nc3 2... d5 3. Nf3 3... Nf6 4. e5 4... Ng8 5. d4 5... Bf5 6. Bd3 6...
Bxd3 7. Qxd3 7... e6 8. Ng5 8... Ne7 9. Nxh7 9... Nf5 10. Nxf8 10... Kxf8 11. Bd2 11... Nd7 12. g4 12... Ne7 13.
f4 13... c5 14. h4 14... c4 15. Qh3 15... Qb6 16. O-O-O 16... a5 17.
a4 17... Qc6 18. f5 18... exf5 19. gxf5 19... Nb6 20. b3 20... cxb3 21.
cxb3 21... Rc8 22. f6 22... gxf6 23. exf6 23... Ng6 24. h5 24... Nxa4 25.
bxa4 25... Qxa4 26. Qxc8",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:57 3... 0:09:56 4. 0:09:51 4... 0:09:52 5. 0:09:47 5... 0:09:48 6. 0:09:43 6... 0:09:45 7. 0:09:42 7... 0:09:45 8. 0:09:35 8... 0:09:15 9. 0:09:25 9... 0:09:07 10. 0:09:22 10... 0:09:04 11. 0:08:56 11... 0:09:01 12. 0:08:44 12... 0:08:43 13. 0:08:38 13... 0:08:40 14. 0:08:28 14... 0:08:34 15. 0:08:18 15... 0:08:24 16. 0:08:13 16... 0:08:16 17. 0:08:06 17... 0:08:02 18. 0:08:01 18... 0:07:40 19. 0:07:59 19... 0:07:37 20. 0:07:54 20... 0:07:12 21. 0:07:53 21... 0:06:41 22. 0:07:28 22... 0:06:35 23. 0:06:57 23... 0:06:31 24. 0:06:52 24... 0:06:06 25. 0:06:46 25... 0:06:02 26. 0:06:33
Rated Rapid game,https://lichess.org/nfkrhXhs,2024.08.01,-,berutense,P_tsek,0-1,2024.08.01,11:53:24,1326.0,1321.0,,,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",600+0,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bc4 3... Nf6 4. Nc3 4... Bc5 5. d3 5... O-O 6. Ng5 6...
h6 7. Bxf7 7... Rxf7 8. Nxf7 8... Kxf7 9. Nd5 9... Nxd5 10. exd5 10... Nd4 11. c3 11... Nf5 12. Qf3 12... Qf6 13.
g4 13... Nh4 14. Qxf6 14... gxf6 15. g5 15... hxg5 16. Be3 16... Ng2 17.
Ke2 17... Nf4 18. Bxf4 18... exf4 19. d4 19... Bd6 20. f3 20... c6 21. c4 21... b5 22. c5 22... Be7 23. d6 23...
Bf8 24. h4 24... Ke6 25. hxg5 25... fxg5 26. Kd3 26... Kd5 27. b4 27...
Bg7 28. Rh7 28... Bxd4 29. Rh5 29... Bxa1 30. Rxg5 30... Ke6 31. Rg4 31... Kf5",1. 0:10:00 1... 0:10:00 2. 0:09:55 2... 0:09:58 3. 0:09:52 3... 0:09:46 4. 0:09:50 4... 0:09:41 5. 0:09:44 5... 0:09:37 6. 0:09:42 6... 0:08:58 7. 0:09:36 7... 0:08:54 8. 0:09:35 8... 0:08:53 9. 0:09:34 9... 0:08:48 10. 0:09:32 10... 0:08:46 11. 0:09:31 11... 0:08:38 12. 0:09:29 12... 0:08:33 13. 0:09:25 13... 0:08:24 14. 0:09:23 14... 0:08:22 15. 0:09:21 15... 0:08:16 16. 0:09:19 16... 0:08:11 17. 0:09:17 17... 0:07:56 18. 0:09:15 18... 0:07:55 19. 0:09:13 19... 0:07:53 20. 0:09:11 20... 0:07:48 21. 0:09:09 21... 0:07:33 22. 0:08:55 22... 0:07:25 23. 0:08:52 23... 0:07:22 24. 0:08:39 24... 0:07:14 25. 0:08:37 25... 0:07:13 26. 0:08:01 26... 0:07:08 27. 0:07:58 27... 0:07:04 28. 0:07:39 28... 0:07:01 29. 0:07:37 29... 0:06:51 30. 0:07:34 30... 0:06:50 31. 0:07:33 31... 0:06:45
Rated Rapid game,https://lichess.org/yqJyPYnK,2024.08.01,-,cabecadekubo,erfanbagheri,1-0,2024.08.01,11:53:24,1329.0,1320.0,,,A06,Zukertort Opening: Tennison Gambit,600+0,Normal,"1. e4 1... d5 2. Nf3 2... d4 3. Bc4 3... Bg4 4. Ne5 4... Be6 5.
Bxe6",1. 0:10:00 1... 0:10:00 2. 0:09:55 2... 0:09:58 3. 0:09:51 3... 0:09:56 4. 0:09:49 4... 0:09:36 5. 0:09:45
Rated Rapid game,https://lichess.org/GL6mGWI7,2024.08.01,-,Bluffyy,faridzd,0-1,2024.08.01,11:53:24,1037.0,1062.0,,,C46,Three Knights Opening,600+0,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... Bb4 4. Nb5 4... a6 5. Nc3 5... d6 6. a3 6...
Bxc3 7. dxc3 7... Nf6 8. Bg5 8... O-O 9. Bxf6 9... Qxf6 10. a4 10...
Be6 11. a5 11... Rad8 12. Bd3 12... d5 13. exd5 13... Rxd5 14. O-O 14... Bg4 15. Qe1 15... Bxf3 16. gxf3 16... Qxf3 17. Be4 17... Qg4 18. Kh1 18... Rd6 19. Rg1 19... Qf4 20. f3 20... Rh6 21. Rg2 21... f5 22.
Bd5 22... Kh8 23. Rd1 23... Rff6 24. Rdd2 24... Nxa5 25. Rxg7 25... Kxg7 26. c4 26... Nxc4 27. Bxc4 27... Qxc4 28. Rd7 28... Kg6 29. Qg1 29... Kh5 30. Rd1 30... Rfg6 31.
Qe1 31... Qxc2 32. Rd2 32... Qc6 33. Qf1 33... Kg5 34. Rg2 34... Kf6 35.
Rf2 35... Rh5 36. Re2 36... Rgh6 37. Qg1 37... Qxf3 38. Rg2 38... Rxh2 39. Qxh2 39... Rxh2 40. Kxh2 40... Qh5 41. Kg1 41... Qd1 42. Kh2 42... Qg4 43. Rxg4 43... fxg4 44. b3 44... e4 45. b4 45... e3 46. Kg2 46... Kf5 47. Kf1 47... Ke4 48.
Ke2 48... g3 49. b5 49... axb5 50. Ke1 50... b4 51. Ke2 51... b3 52.
Kd1 52... g2 53. Ke1 53... b2 54. Kd1 54... g1=Q 55. Kc2 55... e2 56.
Kxb2 56... e1=Q 57. Kb3 57... Qb6 58. Kc4 58... Qe2 59. Kc3 59... Qc6 60. Kb3 60... Qcc4 61. Ka3 61... Qea2",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:59 3. 0:09:57 3... 0:09:57 4. 0:09:55 4... 0:09:44 5. 0:09:51 5... 0:09:39 6. 0:09:48 6... 0:09:37 7. 0:09:46 7... 0:09:35 8. 0:09:44 8... 0:09:32 9. 0:09:43 9... 0:09:31 10. 0:09:39 10... 0:09:17 11. 0:09:36 11... 0:09:10 12. 0:09:35 12... 0:09:05 13. 0:09:30 13... 0:08:53 14. 0:09:27 14... 0:08:52 15. 0:09:20 15... 0:08:39 16. 0:09:13 16... 0:08:35 17. 0:09:04 17... 0:07:38 18. 0:08:55 18... 0:07:24 19. 0:08:53 19... 0:07:12 20. 0:08:44 20... 0:07:11 21. 0:08:39 21... 0:07:02 22. 0:08:32 22... 0:06:56 23. 0:08:07 23... 0:06:36 24. 0:07:46 24... 0:06:17 25. 0:07:44 25... 0:06:08 26. 0:07:26 26... 0:05:41 27. 0:07:19 27... 0:04:58 28. 0:07:03 28... 0:04:52 29. 0:07:01 29... 0:04:43 30. 0:06:53 30... 0:04:34 31. 0:06:44 31... 0:04:18 32. 0:06:34 32... 0:04:08 33. 0:06:29 33... 0:03:59 34. 0:06:21 34... 0:03:58 35. 0:06:08 35... 0:03:38 36. 0:05:43 36... 0:03:27 37. 0:05:29 37... 0:03:23 38. 0:05:24 38... 0:03:12 39. 0:05:23 39... 0:03:11 40. 0:05:22 40... 0:02:55 41. 0:05:06 41... 0:02:53 42. 0:04:58 42... 0:02:46 43. 0:04:53 43... 0:02:45 44. 0:04:31 44... 0:02:43 45. 0:04:30 45... 0:02:42 46. 0:04:28 46... 0:02:40 47. 0:04:23 47... 0:02:39 48. 0:01:46 48... 0:01:10 49. 0:01:41 49... 0:01:08 50. 0:01:39 50... 0:01:08 51. 0:01:37 51... 0:01:07 52. 0:01:36 52... 0:01:06 53. 0:01:35 53... 0:01:05 54. 0:01:34 54... 0:01:04 55. 0:01:33 55... 0:01:01 56. 0:01:32 56... 0:01:00 57. 0:01:31 57... 0:00:57 58. 0:01:31 58... 0:00:50 59. 0:01:30 59... 0:00:49 60. 0:01:29 60... 0:00:46 61. 0:01:28 61... 0:00:43
Rated Rapid game,https://lichess.org/PAe5Snlg,2024.08.01,-,JONE-ANGEL,MAYANKMANOHARR,0-1,2024.08.01,11:53:24,1720.0,1691.0,,,A00,Ware Opening,600+0,Normal,"1. a4 1... d5 2. h4 2... e5 3. e4 3... dxe4 4. Bc4 4... Nf6 5. Nc3 5... Bc5 6. Ra3 6...
Bxa3 7. bxa3 7... Nc6 8. Bb2 8... O-O 9. Qe2 9... Bg4 10. f3 10... exf3 11. gxf3 11... Bh5 12.
Ne4 12... Nxe4 13. Qxe4 13... Re8 14. Ne2 14... Nd4 15. Rg1 15... Nxf3 16. Kf2 16... Nxg1 17.
Nxg1 17... Qxd2 18. Ne2 18... Bxe2 19. Bxe2 19... Qf4 20. Bf3 20... Qxe4 21. Bxe4 21... Rad8 22. Bxb7 22... Rd2 23. Ke3 23... Rxc2 24. Ba1 24... Ra2 25. Bc6 25... Rxa3 26. Ke4 26... Re6 27.
Bd5 27... Rxa4 28. Kf5 28... Rf6 29. Kxe5 29... Rxa1 30. Kd4 30... Ra4 31. Kc5 31... Ra5 32.
Kd4 32... Rf4 33. Be4 33... Ra4 34. Ke5 34... Rfxe4 35. Kd5 35... Rad4 36. Kc6 36... a5 37. Kxc7 37... a4 38. Kc6 38...
a3 39. Kc5 39... a2 40. Kb5 40... Re5 41. Kc6 41... a1=Q 42. Kc7 42... Qc3 43. Kb6 43... Rb4 44. Ka6 44... Qa3",1. 0:10:00 1... 0:10:00 2. 0:10:00 2... 0:09:59 3. 0:09:58 3... 0:09:57 4. 0:09:56 4... 0:09:55 5. 0:09:53 5... 0:09:51 6. 0:09:49 6... 0:09:49 7. 0:09:49 7... 0:09:46 8. 0:09:47 8... 0:09:44 9. 0:09:43 9... 0:09:43 10. 0:09:36 10... 0:09:41 11. 0:09:36 11... 0:09:32 12. 0:09:08 12... 0:09:29 13. 0:09:08 13... 0:09:23 14. 0:08:47 14... 0:09:13 15. 0:08:37 15... 0:09:08 16. 0:08:18 16... 0:08:38 17. 0:08:18 17... 0:08:36 18. 0:08:12 18... 0:08:32 19. 0:08:08 19... 0:08:30 20. 0:08:05 20... 0:08:15 21. 0:08:05 21... 0:08:12 22. 0:07:58 22... 0:08:10 23. 0:07:56 23... 0:08:09 24. 0:07:50 24... 0:08:05 25. 0:07:45 25... 0:08:02 26. 0:07:44 26... 0:07:57 27. 0:07:37 27... 0:07:52 28. 0:07:27 28... 0:07:48 29. 0:07:25 29... 0:07:46 30. 0:07:15 30... 0:07:43 31. 0:07:14 31... 0:07:37 32. 0:07:12 32... 0:07:36 33. 0:07:11 33... 0:07:34 34. 0:07:10 34... 0:07:33 35. 0:07:09 35... 0:07:31 36. 0:07:08 36... 0:07:28 37. 0:06:51 37... 0:07:26 38. 0:06:50 38... 0:07:26 39. 0:06:49 39... 0:07:24 40. 0:06:49 40... 0:07:23 41. 0:06:49 41... 0:07:20 42. 0:06:49 42... 0:07:15 43. 0:06:48 43... 0:07:11 44. 0:06:47 44... 0:06:48
Rated Rapid game,https://lichess.org/oiqWaqR2,2024.08.01,-,kalaichez,Sasa_9,1-0,2024.08.01,11:53:24,1390.0,1409.0,,,B01,Scandinavian Defense: Main Line,600+0,Normal,"1. e4 1... d5 2. exd5 2... Qxd5 3. Nc3 3... Qa5 4. Nb5 4... c6 5. b4 5... Qb6 6. Na3 6...
Qxb4 7. c3 7... Qb6 8.
Rb1 8... Qc7 9. Be2 9... Nf6 10. Nf3 10... Bg4 11. h3 11... Bh5 12.
O-O 12... Nbd7 13. d4 13... O-O-O 14. Ng5 14... Bg6 15. Bd3 15... Bxd3 16.
Qxd3 16... Ne5 17. Qc2 17... e6 18. dxe5 18... Qxe5 19. Nxf7",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:10:00 3. 0:09:57 3... 0:10:00 4. 0:09:47 4... 0:09:58 5. 0:09:44 5... 0:09:54 6. 0:09:25 6... 0:09:41 7. 0:09:21 7... 0:09:35 8. 0:09:19 8... 0:09:32 9. 0:09:15 9... 0:09:28 10. 0:09:11 10... 0:09:24 11. 0:09:04 11... 0:09:22 12. 0:09:01 12... 0:09:19 13. 0:08:50 13... 0:09:15 14. 0:08:20 14... 0:09:09 15. 0:07:11 15... 0:08:48 16. 0:07:00 16... 0:08:47 17. 0:06:50 17... 0:08:43 18. 0:06:48 18... 0:08:39 19. 0:06:44
Rated Rapid game,https://lichess.org/6h8NEXhO,2024.08.01,-,iskenderx50,kas_do,1-0,2024.08.01,11:53:24,1724.0,1723.0,,,B00,Pirc Defense,600+0,Normal,"1. e4 1... d6 2. Nf3 2... Nf6 3. d3 3... c6 4. Be2 4... Qb6 5. O-O 5... e5 6. Nc3 6... Be6 7. Bg5 7... Be7 8. Be3 8... Qc7 9. d4 9...
O-O 10. d5 10... cxd5 11. exd5 11... Bf5 12. Nb5 12... Qd7 13. Bxa7 13... Rxa7 14. Nxa7 14... Qa4 15. Nb5 15... Bxc2 16.
Qd2 16... Be4 17. b3 17... Qa8 18. Rac1 18... Nbd7 19. Rc7 19... Bd8 20.
Rcc1 20... Be7 21. Ng5 21... Bxd5 22. Nc7 22... Qd8 23. Nxd5 23... Nxd5 24. Qxd5 24... Bxg5 25. Qxd6 25... Bxc1 26. Rxc1 26... Qg5 27. Rd1 27... Rd8 28. Qc7 28... Qe7 29.
Bb5 29... Qb4 30. Qxd8 30... Nf8 31. Bc4 31... b5 32. Bf1",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:57 3. 0:09:53 3... 0:09:53 4. 0:09:40 4... 0:09:41 5. 0:09:40 5... 0:09:18 6. 0:09:40 6... 0:09:13 7. 0:09:36 7... 0:09:01 8. 0:09:31 8... 0:08:58 9. 0:09:28 9... 0:08:28 10. 0:09:24 10... 0:08:17 11. 0:09:16 11... 0:07:58 12. 0:09:04 12... 0:07:23 13. 0:08:43 13... 0:07:14 14. 0:08:23 14... 0:07:10 15. 0:08:18 15... 0:07:02 16. 0:08:15 16... 0:05:59 17. 0:08:01 17... 0:05:21 18. 0:07:52 18... 0:05:14 19. 0:07:43 19... 0:04:53 20. 0:07:38 20... 0:04:21 21. 0:07:24 21... 0:04:14 22. 0:07:09 22... 0:03:51 23. 0:07:02 23... 0:03:48 24. 0:06:57 24... 0:03:46 25. 0:06:55 25... 0:03:44 26. 0:06:53 26... 0:03:23 27. 0:06:24 27... 0:02:37 28. 0:06:01 28... 0:02:21 29. 0:05:45 29... 0:00:35 30. 0:05:36 30... 0:00:33 31. 0:05:31 31... 0:00:28 32. 0:05:25
